latitude,longitude,value
-11.0,121.25,6.8018064
-11.0,122.5,7.038913
-11.0,123.125,7.1729875
-10.5,120.0,7.2595134
-10.5,120.625,6.623834
-10.5,121.25,6.654547
-10.5,121.875,7.0009522
-10.5,123.125,7.8883395
-10.5,123.75,7.728483
-10.5,124.375,6.6443686
-10.0,118.75,7.532873
-10.0,119.375,7.4873376
-10.0,120.0,6.9928036
-10.0,120.625,6.555566
-10.0,123.125,6.344812
-10.0,123.75,6.1586204
-10.0,124.375,5.679146
-10.0,125.0,4.8314896
-9.5,118.75,6.2279935
-9.5,119.375,6.3546453
-9.5,120.0,6.963462
-9.5,120.625,6.847836
-9.5,123.75,4.2482123
-9.5,124.375,4.996102
-9.5,125.0,5.627029
-9.5,125.625,5.577022
-9.0,114.375,6.7122364
-9.0,115.0,6.9374585
-9.0,115.625,6.6819944
-9.0,116.25,6.3207626
-9.0,116.875,4.9850726
-9.0,117.5,4.2238355
-9.0,118.125,5.4110394
-9.0,118.75,5.5829
-9.0,119.375,5.826689
-9.0,120.0,6.378622
-9.0,120.625,4.733725
-9.0,121.25,4.0900483
-9.0,121.875,4.177373
-9.0,122.5,3.6994228
-9.0,124.375,5.90434
-9.0,125.0,5.955264
-9.0,125.625,4.33098
-9.0,126.25,4.9084954
-9.0,126.875,6.260339
-8.5,110.625,8.19755
-8.5,111.25,7.849679
-8.5,111.875,7.3074026
-8.5,112.5,7.342898
-8.5,113.125,6.775058
-8.5,113.75,6.3114057
-8.5,114.375,4.1754837
-8.5,115.0,4.7942324
-8.5,115.625,5.012918
-8.5,116.25,4.328041
-8.5,116.875,3.7812505
-8.5,117.5,4.1641636
-8.5,118.125,5.296078
-8.5,118.75,5.26632
-8.5,119.375,4.2713943
-8.5,120.0,3.017795
-8.5,120.625,2.8958507
-8.5,121.25,3.6965966
-8.5,121.875,3.7747679
-8.5,122.5,3.524595
-8.5,123.125,3.3552952
-8.5,123.75,3.8584752
-8.5,124.375,4.376452
-8.5,125.0,3.8612623
-8.5,125.625,6.427286
-8.5,126.25,7.1468463
-8.5,126.875,7.511709
-8.5,127.5,7.539205
-8.0,107.5,8.782161
-8.0,108.125,7.9172015
-8.0,108.75,7.970332
-8.0,109.375,8.09311
-8.0,110.0,6.946852
-8.0,110.625,6.348763
-8.0,111.25,6.272562
-8.0,111.875,5.5491877
-8.0,112.5,5.155814
-8.0,113.125,5.205247
-8.0,113.75,5.261826
-8.0,114.375,4.2478867
-8.0,115.0,4.649044
-8.0,115.625,5.171205
-8.0,117.5,4.342552
-8.0,118.125,4.5641947
-8.0,118.75,4.916632
-8.0,119.375,3.491872
-8.0,121.875,3.790998
-8.0,122.5,3.6888034
-8.0,123.125,3.9979866
-8.0,123.75,4.371567
-8.0,124.375,4.9834414
-8.0,125.0,6.5307775
-7.5,106.25,9.036907
-7.5,106.875,8.041117
-7.5,107.5,6.6357083
-7.5,108.125,5.6731567
-7.5,108.75,5.394055
-7.5,109.375,5.2553124
-7.5,110.0,4.7952504
-7.5,110.625,4.757629
-7.5,111.25,4.773182
-7.5,111.875,4.5157137
-7.5,112.5,4.609162
-7.5,113.125,5.5274935
-7.5,113.75,5.3930936
-7.5,114.375,6.092049
-7.5,115.625,5.2371445
-7.5,116.875,4.807862
-7.5,117.5,4.8359413
-7.5,118.125,5.085619
-7.0,105.0,8.307577
-7.0,105.625,7.739513
-7.0,106.25,6.105123
-7.0,106.875,4.1921253
-7.0,107.5,3.8684883
-7.0,108.125,4.499813
-7.0,108.75,4.752461
-7.0,109.375,3.8004942
-7.0,110.0,4.3295016
-7.0,110.625,4.661656
-7.0,111.25,4.570544
-7.0,111.875,4.8645663
-7.0,112.5,5.537944
-7.0,113.125,6.126701
-7.0,113.75,6.16263
-7.0,114.375,6.1546893
-7.0,115.0,5.996648
-7.0,115.625,5.689997
-7.0,116.25,5.310035
-7.0,118.125,5.467906
-7.0,118.75,5.1054688
-7.0,119.375,4.6676826
-6.5,105.0,6.7570405
-6.5,105.625,5.164518
-6.5,106.25,3.3943524
-6.5,106.875,3.047201
-6.5,107.5,4.047279
-6.5,108.125,5.582624
-6.5,108.75,5.7071247
-6.5,110.625,4.9395776
-6.5,111.25,5.074475
-6.5,111.875,5.4896407
-6.5,115.625,5.8407135
-6.5,118.125,5.9473057
-6.5,118.75,5.7634625
-6.0,105.625,3.8079848
-6.0,106.25,3.451676
-6.0,106.875,4.209999
-6.0,107.5,5.107145
-6.0,108.125,5.883475
-6.0,110.0,4.822816
-6.0,110.625,5.2267966
-6.0,112.5,6.152558
-5.5,106.25,4.032987
-5.5,106.875,4.780256
-5.5,114.375,6.415508
-5.0,114.375,6.5253925
-5.0,115.625,6.4062705
-4.5,115.625,6.1464357
-4.5,116.25,6.31687
