latitude,longitude,value
-11.0,121.25,5.7387667
-11.0,122.5,5.7798624
-11.0,123.125,5.8888593
-10.5,120.0,5.658288
-10.5,120.625,5.4214654
-10.5,121.25,5.431898
-10.5,121.875,5.5676017
-10.5,123.125,5.9154863
-10.5,123.75,5.834693
-10.5,124.375,5.3295326
-10.0,118.75,5.0292635
-10.0,119.375,5.163372
-10.0,120.0,5.2957754
-10.0,120.625,5.17566
-10.0,123.125,5.0608563
-10.0,123.75,5.0451965
-10.0,124.375,4.169959
-10.0,125.0,3.9642816
-9.5,118.75,4.4476786
-9.5,119.375,4.7193418
-9.5,120.0,5.0385957
-9.5,120.625,5.0298533
-9.5,123.75,3.6579173
-9.5,124.375,3.6884153
-9.5,125.0,4.1633034
-9.5,125.625,4.4397016
-9.0,114.375,4.817354
-9.0,115.0,4.803482
-9.0,115.625,4.624779
-9.0,116.25,4.1810584
-9.0,116.875,3.3935573
-9.0,117.5,3.0836358
-9.0,118.125,3.6689353
-9.0,118.75,3.9794974
-9.0,119.375,4.3534913
-9.0,120.0,4.4874234
-9.0,120.625,3.9164152
-9.0,121.25,3.4302292
-9.0,121.875,3.8275328
-9.0,122.5,3.7426558
-9.0,124.375,4.410363
-9.0,125.0,4.2518225
-9.0,125.625,3.0693207
-9.0,126.25,3.6179273
-9.0,126.875,5.0199027
-8.5,110.625,4.748784
-8.5,111.25,4.6935873
-8.5,111.875,4.5589123
-8.5,112.5,4.5082316
-8.5,113.125,4.538056
-8.5,113.75,3.980774
-8.5,114.375,3.0544858
-8.5,115.0,3.0640314
-8.5,115.625,3.2092073
-8.5,116.25,2.8518498
-8.5,116.875,2.791855
-8.5,117.5,2.7245173
-8.5,118.125,3.3294525
-8.5,118.75,3.5906637
-8.5,119.375,3.432018
-8.5,120.0,2.7871037
-8.5,120.625,2.4951231
-8.5,121.25,3.2476482
-8.5,121.875,3.612259
-8.5,122.5,3.5883033
-8.5,123.125,3.3337119
-8.5,123.75,3.4166398
-8.5,124.375,3.6246307
-8.5,125.0,3.0974267
-8.5,125.625,3.8876765
-8.5,126.25,4.771643
-8.5,126.875,5.407832
-8.5,127.5,5.5805116
-8.0,107.5,4.9644003
-8.0,108.125,4.9759865
-8.0,108.75,4.8617744
-8.0,109.375,4.642159
-8.0,110.0,4.311439
-8.0,110.625,3.985852
-8.0,111.25,3.6007657
-8.0,111.875,3.259968
-8.0,112.5,3.0081747
-8.0,113.125,3.0179384
-8.0,113.75,2.8531845
-8.0,114.375,2.4859726
-8.0,115.0,2.5712042
-8.0,115.625,2.6551497
-8.0,117.5,3.145026
-8.0,118.125,3.3011756
-8.0,118.75,3.5840702
-8.0,119.375,3.334767
-8.0,121.875,4.2345448
-8.0,122.5,4.0244417
-8.0,123.125,3.7787292
-8.0,123.75,3.7450695
-8.0,124.375,3.5677392
-8.0,125.0,4.013401
-7.5,106.25,4.42924
-7.5,106.875,4.3415008
-7.5,107.5,4.285347
-7.5,108.125,4.046638
-7.5,108.75,3.6757243
-7.5,109.375,3.3055596
-7.5,110.0,3.0574214
-7.5,110.625,3.0613267
-7.5,111.25,2.9426484
-7.5,111.875,2.7505891
-7.5,112.5,2.7770586
-7.5,113.125,2.7869883
-7.5,113.75,3.0207295
-7.5,114.375,3.1996818
-7.5,115.625,3.078647
-7.5,116.875,3.4490726
-7.5,117.5,3.4806964
-7.5,118.125,3.6343076
-7.0,105.0,4.248492
-7.0,105.625,4.136985
-7.0,106.25,3.8118489
-7.0,106.875,3.4436426
-7.0,107.5,3.1982384
-7.0,108.125,2.5508919
-7.0,108.75,2.6261523
-7.0,109.375,2.927841
-7.0,110.0,2.7680807
-7.0,110.625,2.732185
-7.0,111.25,2.9973924
-7.0,111.875,3.0649145
-7.0,112.5,3.2686207
-7.0,113.125,3.367816
-7.0,113.75,3.494362
-7.0,114.375,3.494543
-7.0,115.0,3.4640293
-7.0,115.625,3.456558
-7.0,116.25,3.4438033
-7.0,118.125,3.6502836
-7.0,118.75,3.6501133
-7.0,119.375,3.8109663
-6.5,105.0,4.177477
-6.5,105.625,3.9731383
-6.5,106.25,3.830063
-6.5,106.875,3.536912
-6.5,107.5,3.178715
-6.5,108.125,2.8919196
-6.5,108.75,2.8257096
-6.5,110.625,3.1103535
-6.5,111.25,3.2168167
-6.5,111.875,3.2934754
-6.5,115.625,3.525123
-6.5,118.125,3.5672464
-6.5,118.75,3.6455054
-6.0,105.625,4.1937194
-6.0,106.25,4.323872
-6.0,106.875,4.1023846
-6.0,107.5,3.647933
-6.0,108.125,3.3782134
-6.0,110.0,3.1571426
-6.0,110.625,3.2764761
-6.0,112.5,3.5128531
-5.5,106.25,4.439947
-5.5,106.875,4.5408053
-5.5,114.375,3.6484354
-5.0,114.375,3.7160199
-5.0,115.625,3.6363897
-4.5,115.625,3.5583444
-4.5,116.25,3.343241
