latitude,longitude,value
-11.0,121.25,7.8205957
-11.0,122.5,8.132421
-11.0,123.125,8.26888
-10.5,120.0,7.8008595
-10.5,120.625,7.3387294
-10.5,121.25,7.433497
-10.5,121.875,7.8068566
-10.5,123.125,8.687297
-10.5,123.75,8.496169
-10.5,124.375,7.5801706
-10.0,118.75,7.5716987
-10.0,119.375,7.3510566
-10.0,120.0,7.0101833
-10.0,120.625,6.980522
-10.0,123.125,7.628643
-10.0,123.75,6.8949976
-10.0,124.375,5.990476
-10.0,125.0,5.6791687
-9.5,118.75,5.890656
-9.5,119.375,6.2084303
-9.5,120.0,7.0690475
-9.5,120.625,7.125131
-9.5,123.75,4.4811053
-9.5,124.375,4.601636
-9.5,125.0,5.9553843
-9.5,125.625,6.4071093
-9.0,114.375,6.640274
-9.0,115.0,6.7938566
-9.0,115.625,6.481032
-9.0,116.25,5.9879274
-9.0,116.875,4.6692214
-9.0,117.5,4.008744
-9.0,118.125,5.07487
-9.0,118.75,5.1025805
-9.0,119.375,5.9771876
-9.0,120.0,6.396178
-9.0,120.625,5.0190825
-9.0,121.25,4.4955573
-9.0,121.875,4.7220836
-9.0,122.5,4.331567
-9.0,124.375,6.26988
-9.0,125.0,6.311987
-9.0,125.625,4.062117
-9.0,126.25,5.0479026
-9.0,126.875,6.529281
-8.5,110.625,7.6991105
-8.5,111.25,7.390572
-8.5,111.875,6.8007436
-8.5,112.5,6.786214
-8.5,113.125,6.3203316
-8.5,113.75,5.877331
-8.5,114.375,3.9458196
-8.5,115.0,4.415094
-8.5,115.625,4.6350274
-8.5,116.25,3.9710214
-8.5,116.875,3.4920359
-8.5,117.5,3.8739746
-8.5,118.125,4.8286333
-8.5,118.75,4.7735047
-8.5,119.375,4.4316516
-8.5,120.0,2.908904
-8.5,120.625,2.593326
-8.5,121.25,4.056612
-8.5,121.875,4.350024
-8.5,122.5,4.062414
-8.5,123.125,3.6368642
-8.5,123.75,4.1139007
-8.5,124.375,5.001274
-8.5,125.0,3.5290358
-8.5,125.625,5.3693156
-8.5,126.25,6.9619346
-8.5,126.875,7.432022
-8.5,127.5,7.4629555
-8.0,107.5,8.169821
-8.0,108.125,7.370207
-8.0,108.75,7.240454
-8.0,109.375,7.303134
-8.0,110.0,6.379238
-8.0,110.625,5.667701
-8.0,111.25,5.483028
-8.0,111.875,4.696624
-8.0,112.5,4.360589
-8.0,113.125,4.449671
-8.0,113.75,4.332226
-8.0,114.375,3.7746427
-8.0,115.0,4.215664
-8.0,115.625,4.753448
-8.0,117.5,4.2475257
-8.0,118.125,4.289341
-8.0,118.75,4.6482162
-8.0,119.375,3.4524374
-8.0,121.875,4.3296185
-8.0,122.5,3.9584107
-8.0,123.125,4.0063705
-8.0,123.75,4.2418
-8.0,124.375,4.1691437
-8.0,125.0,5.4522266
-7.5,106.25,7.5266633
-7.5,106.875,6.884829
-7.5,107.5,5.910703
-7.5,108.125,5.109981
-7.5,108.75,4.6435356
-7.5,109.375,4.330713
-7.5,110.0,3.9774163
-7.5,110.625,3.9639344
-7.5,111.25,4.122788
-7.5,111.875,3.976757
-7.5,112.5,3.920791
-7.5,113.125,4.6340427
-7.5,113.75,4.4745994
-7.5,114.375,5.404008
-7.5,115.625,4.955816
-7.5,116.875,4.7768874
-7.5,117.5,4.6407743
-7.5,118.125,4.7944274
-7.0,105.0,6.428739
-7.0,105.625,5.968613
-7.0,106.25,4.9367967
-7.0,106.875,3.605969
-7.0,107.5,3.2645955
-7.0,108.125,3.6874664
-7.0,108.75,3.8358212
-7.0,109.375,3.208692
-7.0,110.0,3.8793678
-7.0,110.625,4.1612506
-7.0,111.25,4.154379
-7.0,111.875,4.4336386
-7.0,112.5,4.8701625
-7.0,113.125,5.3252707
-7.0,113.75,5.3461676
-7.0,114.375,5.6444087
-7.0,115.0,5.5912113
-7.0,115.625,5.3473754
-7.0,116.25,5.130054
-7.0,118.125,5.134726
-7.0,118.75,4.831554
-7.0,119.375,4.403268
-6.5,105.0,4.9623485
-6.5,105.625,4.018291
-6.5,106.25,3.1321623
-6.5,106.875,2.9247124
-6.5,107.5,3.7069426
-6.5,108.125,4.756918
-6.5,108.75,4.8249393
-6.5,110.625,4.7061152
-6.5,111.25,4.7854013
-6.5,111.875,5.145465
-6.5,115.625,5.4922614
-6.5,118.125,5.4619403
-6.5,118.75,5.2607126
-6.0,105.625,3.2789223
-6.0,106.25,3.336829
-6.0,106.875,3.8705585
-6.0,107.5,4.716827
-6.0,108.125,5.2867355
-6.0,110.0,5.0971727
-6.0,110.625,5.2702527
-6.0,112.5,5.6537375
-5.5,106.25,3.8290734
-5.5,106.875,4.405092
-5.5,114.375,5.6346946
-5.0,114.375,5.5019817
-5.0,115.625,5.2698617
-4.5,115.625,4.951294
-4.5,116.25,4.9325943
