latitude,longitude,value
-11.0,121.25,7.4305387
-11.0,122.5,7.753135
-11.0,123.125,7.952254
-10.5,120.0,7.4992228
-10.5,120.625,7.07507
-10.5,121.25,7.139978
-10.5,121.875,7.4122844
-10.5,123.125,8.115356
-10.5,123.75,8.103666
-10.5,124.375,7.6187973
-10.0,118.75,7.057481
-10.0,119.375,6.9097733
-10.0,120.0,6.8027115
-10.0,120.625,6.764207
-10.0,123.125,6.641356
-10.0,123.75,6.2710047
-10.0,124.375,5.867621
-10.0,125.0,5.8540154
-9.5,118.75,5.7886457
-9.5,119.375,6.0474234
-9.5,120.0,6.643435
-9.5,120.625,6.777292
-9.5,123.75,3.9929166
-9.5,124.375,4.80124
-9.5,125.0,5.9071484
-9.5,125.625,6.5281515
-9.0,114.375,5.9327846
-9.0,115.0,6.0126157
-9.0,115.625,5.6238008
-9.0,116.25,5.28041
-9.0,116.875,4.1239324
-9.0,117.5,3.6441286
-9.0,118.125,4.7857685
-9.0,118.75,5.0304737
-9.0,119.375,5.538321
-9.0,120.0,5.7785044
-9.0,120.625,4.641259
-9.0,121.25,4.178846
-9.0,121.875,4.4683595
-9.0,122.5,3.9194982
-9.0,124.375,6.106428
-9.0,125.0,5.712331
-9.0,125.625,4.157694
-9.0,126.25,5.062131
-9.0,126.875,6.9048247
-8.5,110.625,5.994047
-8.5,111.25,5.9148383
-8.5,111.875,5.4769087
-8.5,112.5,5.573476
-8.5,113.125,5.1873155
-8.5,113.75,4.864799
-8.5,114.375,3.2881541
-8.5,115.0,3.790246
-8.5,115.625,3.8750057
-8.5,116.25,3.4817538
-8.5,116.875,3.1534445
-8.5,117.5,3.4669192
-8.5,118.125,4.412522
-8.5,118.75,4.5414596
-8.5,119.375,4.0783157
-8.5,120.0,2.7172415
-8.5,120.625,2.6806662
-8.5,121.25,3.7033615
-8.5,121.875,4.1147494
-8.5,122.5,3.8095422
-8.5,123.125,3.614296
-8.5,123.75,4.2878575
-8.5,124.375,4.632219
-8.5,125.0,3.450372
-8.5,125.625,5.513289
-8.5,126.25,6.5948043
-8.5,126.875,7.473129
-8.5,127.5,7.732407
-8.0,107.5,6.060962
-8.0,108.125,5.416
-8.0,108.75,5.251656
-8.0,109.375,5.425994
-8.0,110.0,4.9517508
-8.0,110.625,4.446128
-8.0,111.25,4.2370415
-8.0,111.875,3.5487478
-8.0,112.5,3.448062
-8.0,113.125,3.4387875
-8.0,113.75,3.5722678
-8.0,114.375,3.0507019
-8.0,115.0,3.5240452
-8.0,115.625,4.011047
-8.0,117.5,3.9100792
-8.0,118.125,4.202581
-8.0,118.75,4.5658507
-8.0,119.375,3.6800842
-8.0,121.875,4.1997724
-8.0,122.5,4.0184736
-8.0,123.125,4.2114377
-8.0,123.75,4.4658937
-8.0,124.375,4.518959
-8.0,125.0,5.865185
-7.5,106.25,5.4102163
-7.5,106.875,5.249173
-7.5,107.5,4.6286745
-7.5,108.125,3.9245236
-7.5,108.75,3.535381
-7.5,109.375,3.3034415
-7.5,110.0,3.252953
-7.5,110.625,3.2419074
-7.5,111.25,3.2498956
-7.5,111.875,3.1314125
-7.5,112.5,3.0818574
-7.5,113.125,3.5003288
-7.5,113.75,3.6765804
-7.5,114.375,4.35814
-7.5,115.625,4.1332088
-7.5,116.875,4.240212
-7.5,117.5,4.257515
-7.5,118.125,4.6227474
-7.0,105.0,4.5550437
-7.0,105.625,4.4078627
-7.0,106.25,3.9133039
-7.0,106.875,3.1634452
-7.0,107.5,2.7971845
-7.0,108.125,2.7303324
-7.0,108.75,2.8149183
-7.0,109.375,2.7615688
-7.0,110.0,3.001068
-7.0,110.625,3.061232
-7.0,111.25,3.1975856
-7.0,111.875,3.4615154
-7.0,112.5,3.6264048
-7.0,113.125,4.017863
-7.0,113.75,4.195183
-7.0,114.375,4.4212456
-7.0,115.0,4.48234
-7.0,115.625,4.397363
-7.0,116.25,4.290969
-7.0,118.125,4.6568274
-7.0,118.75,4.3945217
-7.0,119.375,4.0664973
-6.5,105.0,3.8835573
-6.5,105.625,3.504828
-6.5,106.25,3.0228906
-6.5,106.875,2.7406194
-6.5,107.5,2.8778002
-6.5,108.125,3.1034377
-6.5,108.75,3.2484126
-6.5,110.625,3.2563357
-6.5,111.25,3.4841313
-6.5,111.875,3.7859101
-6.5,115.625,4.4160504
-6.5,118.125,4.5962586
-6.5,118.75,4.354491
-6.0,105.625,3.2074053
-6.0,106.25,3.000655
-6.0,106.875,3.023795
-6.0,107.5,3.0829854
-6.0,108.125,3.3226588
-6.0,110.0,3.203937
-6.0,110.625,3.585554
-6.0,112.5,4.107837
-5.5,106.25,3.0820088
-5.5,106.875,3.1555114
-5.5,114.375,4.320279
-5.0,114.375,4.128512
-5.0,115.625,3.93408
-4.5,115.625,3.6823342
-4.5,116.25,3.6223884
