latitude,longitude,value
-11.0,121.25,4.5099545
-11.0,122.5,4.456678
-11.0,123.125,4.5405717
-10.5,120.0,5.1354017
-10.5,120.625,4.671311
-10.5,121.25,4.567358
-10.5,121.875,4.716567
-10.5,123.125,5.041759
-10.5,123.75,5.2847633
-10.5,124.375,4.525405
-10.0,118.75,5.439905
-10.0,119.375,5.5932255
-10.0,120.0,5.1159034
-10.0,120.625,4.8439116
-10.0,123.125,4.5758877
-10.0,123.75,4.647679
-10.0,124.375,4.3444285
-10.0,125.0,3.45238
-9.5,118.75,4.9129143
-9.5,119.375,4.589354
-9.5,120.0,4.861419
-9.5,120.625,5.3310513
-9.5,123.75,3.8516026
-9.5,124.375,3.7732115
-9.5,125.0,4.1749635
-9.5,125.625,4.126565
-9.0,114.375,5.9460554
-9.0,115.0,5.95347
-9.0,115.625,5.649811
-9.0,116.25,5.5082498
-9.0,116.875,4.4403214
-9.0,117.5,3.9038389
-9.0,118.125,4.5151443
-9.0,118.75,4.6596446
-9.0,119.375,4.0269804
-9.0,120.0,4.412255
-9.0,120.625,3.860933
-9.0,121.25,3.3815129
-9.0,121.875,3.4149983
-9.0,122.5,3.4111261
-9.0,124.375,3.893415
-9.0,125.0,3.8347962
-9.0,125.625,3.281752
-9.0,126.25,3.8630278
-9.0,126.875,4.228388
-8.5,110.625,7.108133
-8.5,111.25,6.7861648
-8.5,111.875,6.3770833
-8.5,112.5,6.433112
-8.5,113.125,6.0821643
-8.5,113.75,5.6234097
-8.5,114.375,3.935518
-8.5,115.0,4.368897
-8.5,115.625,4.4398184
-8.5,116.25,3.9097736
-8.5,116.875,3.2929654
-8.5,117.5,3.670946
-8.5,118.125,4.4226775
-8.5,118.75,4.2750616
-8.5,119.375,3.3344717
-8.5,120.0,2.5450206
-8.5,120.625,2.528575
-8.5,121.25,2.9835448
-8.5,121.875,3.0034664
-8.5,122.5,2.9313195
-8.5,123.125,2.83012
-8.5,123.75,2.7665694
-8.5,124.375,2.8998075
-8.5,125.0,3.1734188
-8.5,125.625,4.058969
-8.5,126.25,5.00904
-8.5,126.875,5.1269507
-8.5,127.5,4.836089
-8.0,107.5,7.6315246
-8.0,108.125,6.92497
-8.0,108.75,6.9787464
-8.0,109.375,7.18238
-8.0,110.0,6.302262
-8.0,110.625,5.745143
-8.0,111.25,5.5523224
-8.0,111.875,4.988924
-8.0,112.5,4.60836
-8.0,113.125,4.6649556
-8.0,113.75,4.5381455
-8.0,114.375,3.7601922
-8.0,115.0,4.0483007
-8.0,115.625,4.367153
-8.0,117.5,3.5420306
-8.0,118.125,3.7550118
-8.0,118.75,3.9817805
-8.0,119.375,3.0426626
-8.0,121.875,2.8166902
-8.0,122.5,2.7519333
-8.0,123.125,2.7731528
-8.0,123.75,2.7977061
-8.0,124.375,3.177675
-8.0,125.0,3.7916384
-7.5,106.25,7.649476
-7.5,106.875,7.2717037
-7.5,107.5,6.238422
-7.5,108.125,5.303462
-7.5,108.75,5.103762
-7.5,109.375,4.9734135
-7.5,110.0,4.449001
-7.5,110.625,4.3512087
-7.5,111.25,4.137571
-7.5,111.875,4.06508
-7.5,112.5,4.058954
-7.5,113.125,4.707096
-7.5,113.75,4.663646
-7.5,114.375,4.9674096
-7.5,115.625,4.108671
-7.5,116.875,3.4276252
-7.5,117.5,3.6815221
-7.5,118.125,3.8903515
-7.0,105.0,7.0096536
-7.0,105.625,6.9675016
-7.0,106.25,6.0606546
-7.0,106.875,4.460445
-7.0,107.5,3.694158
-7.0,108.125,4.0896955
-7.0,108.75,4.498326
-7.0,109.375,3.7287855
-7.0,110.0,3.7063866
-7.0,110.625,4.001802
-7.0,111.25,3.947801
-7.0,111.875,4.1219187
-7.0,112.5,4.494985
-7.0,113.125,4.9825363
-7.0,113.75,5.0456896
-7.0,114.375,4.8514357
-7.0,115.0,4.6012936
-7.0,115.625,4.2834606
-7.0,116.25,3.7009082
-7.0,118.125,4.126432
-7.0,118.75,3.9911652
-7.0,119.375,3.4163332
-6.5,105.0,6.3524876
-6.5,105.625,5.609717
-6.5,106.25,4.0518055
-6.5,106.875,3.2199664
-6.5,107.5,3.5964224
-6.5,108.125,4.479908
-6.5,108.75,4.8078084
-6.5,110.625,4.0589476
-6.5,111.25,4.100834
-6.5,111.875,4.2353964
-6.5,115.625,4.2378993
-6.5,118.125,4.4056406
-6.5,118.75,4.3113694
-6.0,105.625,4.6108212
-6.0,106.25,3.5788367
-6.0,106.875,3.5402725
-6.0,107.5,4.025268
-6.0,108.125,4.506857
-6.0,110.0,3.9541473
-6.0,110.625,4.071108
-6.0,112.5,4.562827
-5.5,106.25,3.6356692
-5.5,106.875,3.6391494
-5.5,114.375,4.6509037
-5.0,114.375,4.6657915
-5.0,115.625,4.3727818
-4.5,115.625,4.285079
-4.5,116.25,4.1672235
