latitude,longitude,value
-11.0,121.25,3.421515
-11.0,122.5,3.5745292
-11.0,123.125,3.8796988
-10.5,120.0,3.995873
-10.5,120.625,3.574286
-10.5,121.25,3.4097881
-10.5,121.875,3.5618217
-10.5,123.125,3.9936128
-10.5,123.75,4.62612
-10.5,124.375,4.223884
-10.0,118.75,3.7574291
-10.0,119.375,3.971443
-10.0,120.0,3.6885893
-10.0,120.625,3.5563662
-10.0,123.125,3.5643396
-10.0,123.75,3.7603
-10.0,124.375,3.982162
-10.0,125.0,3.136989
-9.5,118.75,3.310601
-9.5,119.375,2.9830413
-9.5,120.0,3.3043587
-9.5,120.625,3.647705
-9.5,123.75,3.3190572
-9.5,124.375,3.0978956
-9.5,125.0,3.583365
-9.5,125.625,3.574018
-9.0,114.375,4.5756984
-9.0,115.0,4.3341947
-9.0,115.625,3.9953284
-9.0,116.25,3.979786
-9.0,116.875,3.2503603
-9.0,117.5,2.941931
-9.0,118.125,3.2248645
-9.0,118.75,3.0384479
-9.0,119.375,2.6508977
-9.0,120.0,2.9036648
-9.0,120.625,2.6843216
-9.0,121.25,2.3004541
-9.0,121.875,2.366479
-9.0,122.5,2.4623983
-9.0,124.375,3.3735394
-9.0,125.0,3.0959077
-9.0,125.625,2.895464
-9.0,126.25,3.2719488
-9.0,126.875,3.4044044
-8.5,110.625,5.7817845
-8.5,111.25,5.5917854
-8.5,111.875,5.301875
-8.5,112.5,5.1554146
-8.5,113.125,4.7239933
-8.5,113.75,4.351659
-8.5,114.375,3.1714604
-8.5,115.0,3.2919064
-8.5,115.625,3.1544728
-8.5,116.25,2.8844516
-8.5,116.875,2.5054703
-8.5,117.5,2.5810664
-8.5,118.125,2.8868315
-8.5,118.75,2.7013106
-8.5,119.375,2.2899177
-8.5,120.0,2.143209
-8.5,120.625,2.1598058
-8.5,121.25,2.24406
-8.5,121.875,2.2719746
-8.5,122.5,2.231891
-8.5,123.125,2.279179
-8.5,123.75,2.3995311
-8.5,124.375,2.4535494
-8.5,125.0,3.0729918
-8.5,125.625,3.517847
-8.5,126.25,4.060919
-8.5,126.875,3.9629314
-8.5,127.5,3.5448315
-8.0,107.5,6.25743
-8.0,108.125,5.7948823
-8.0,108.75,5.797475
-8.0,109.375,5.846887
-8.0,110.0,5.2394857
-8.0,110.625,4.7364926
-8.0,111.25,4.3741727
-8.0,111.875,3.9075775
-8.0,112.5,3.5652595
-8.0,113.125,3.4777596
-8.0,113.75,3.3044252
-8.0,114.375,2.7995813
-8.0,115.0,2.9557545
-8.0,115.625,2.9376452
-8.0,117.5,2.7907267
-8.0,118.125,2.823907
-8.0,118.75,2.9258335
-8.0,119.375,2.5567524
-8.0,121.875,2.6951776
-8.0,122.5,2.6691918
-8.0,123.125,2.6368535
-8.0,123.75,2.7109349
-8.0,124.375,2.9786453
-8.0,125.0,3.3686788
-7.5,106.25,6.085587
-7.5,106.875,5.7443957
-7.5,107.5,5.0912094
-7.5,108.125,4.440597
-7.5,108.75,4.199794
-7.5,109.375,3.9221277
-7.5,110.0,3.75642
-7.5,110.625,3.6489027
-7.5,111.25,3.3957322
-7.5,111.875,3.2368596
-7.5,112.5,3.167329
-7.5,113.125,3.464482
-7.5,113.75,3.4127996
-7.5,114.375,3.4532857
-7.5,115.625,2.6726274
-7.5,116.875,2.6159794
-7.5,117.5,2.9268546
-7.5,118.125,3.0588994
-7.0,105.0,5.765819
-7.0,105.625,5.4539194
-7.0,106.25,4.730729
-7.0,106.875,3.864176
-7.0,107.5,3.465398
-7.0,108.125,3.2256315
-7.0,108.75,3.4722908
-7.0,109.375,3.3631485
-7.0,110.0,3.3506389
-7.0,110.625,3.3320735
-7.0,111.25,3.307724
-7.0,111.875,3.4891832
-7.0,112.5,3.7058914
-7.0,113.125,3.757263
-7.0,113.75,3.6774867
-7.0,114.375,3.288122
-7.0,115.0,3.0375726
-7.0,115.625,2.912163
-7.0,116.25,2.7564707
-7.0,118.125,3.2603154
-7.0,118.75,3.299177
-7.0,119.375,3.2081099
-6.5,105.0,5.288713
-6.5,105.625,4.5373325
-6.5,106.25,3.792936
-6.5,106.875,3.4073045
-6.5,107.5,3.3504558
-6.5,108.125,3.3289177
-6.5,108.75,3.460241
-6.5,110.625,3.2197137
-6.5,111.25,3.3559177
-6.5,111.875,3.5189571
-6.5,115.625,3.0454845
-6.5,118.125,3.388104
-6.5,118.75,3.464485
-6.0,105.625,4.187805
-6.0,106.25,3.8884206
-6.0,106.875,3.7103765
-6.0,107.5,3.6615899
-6.0,108.125,3.5791166
-6.0,110.0,3.2257032
-6.0,110.625,3.284113
-6.0,112.5,3.6095722
-5.5,106.25,3.9477098
-5.5,106.875,3.9234586
-5.5,114.375,3.292899
-5.0,114.375,3.2945595
-5.0,115.625,3.0899246
-4.5,115.625,3.089298
-4.5,116.25,2.8800857
