latitude,longitude,value
-11.0,121.25,6.647228
-11.0,122.5,6.960147
-11.0,123.125,7.1795645
-10.5,120.0,6.766776
-10.5,120.625,6.284786
-10.5,121.25,6.340529
-10.5,121.875,6.662881
-10.5,123.125,7.3898935
-10.5,123.75,7.4376025
-10.5,124.375,6.763774
-10.0,118.75,6.2678757
-10.0,119.375,6.2176566
-10.0,120.0,6.112913
-10.0,120.625,5.9406657
-10.0,123.125,5.5154896
-10.0,123.75,5.421786
-10.0,124.375,5.3801923
-10.0,125.0,5.0729227
-9.5,118.75,4.663242
-9.5,119.375,5.0804706
-9.5,120.0,5.9448214
-9.5,120.625,6.02296
-9.5,123.75,3.7219594
-9.5,124.375,4.195575
-9.5,125.0,5.1660824
-9.5,125.625,5.6710033
-9.0,114.375,5.4388514
-9.0,115.0,5.455505
-9.0,115.625,5.076144
-9.0,116.25,4.7853494
-9.0,116.875,3.7409086
-9.0,117.5,3.348889
-9.0,118.125,4.1040506
-9.0,118.75,3.9983568
-9.0,119.375,4.6495986
-9.0,120.0,5.2968216
-9.0,120.625,4.2112865
-9.0,121.25,3.5044353
-9.0,121.875,3.4911387
-9.0,122.5,3.0471864
-9.0,124.375,5.1981664
-9.0,125.0,4.9247956
-9.0,125.625,3.676351
-9.0,126.25,4.509594
-9.0,126.875,5.9197555
-8.5,110.625,5.6268387
-8.5,111.25,5.4550343
-8.5,111.875,5.189363
-8.5,112.5,5.2290673
-8.5,113.125,4.8040304
-8.5,113.75,4.3584905
-8.5,114.375,3.0003164
-8.5,115.0,3.3311124
-8.5,115.625,3.2984183
-8.5,116.25,2.862078
-8.5,116.875,2.6330674
-8.5,117.5,3.0454142
-8.5,118.125,3.5258882
-8.5,118.75,3.5767014
-8.5,119.375,3.0430427
-8.5,120.0,2.297371
-8.5,120.625,2.3786888
-8.5,121.25,3.056233
-8.5,121.875,3.2299829
-8.5,122.5,3.1411624
-8.5,123.125,3.0731828
-8.5,123.75,3.4980347
-8.5,124.375,3.7853422
-8.5,125.0,3.1561797
-8.5,125.625,4.896977
-8.5,126.25,5.96868
-8.5,126.875,6.6669292
-8.5,127.5,6.817675
-8.0,107.5,5.5462813
-8.0,108.125,4.9572997
-8.0,108.75,4.872458
-8.0,109.375,5.153361
-8.0,110.0,4.6612415
-8.0,110.625,3.998989
-8.0,111.25,3.8176901
-8.0,111.875,3.374676
-8.0,112.5,3.0863593
-8.0,113.125,3.0774155
-8.0,113.75,3.089727
-8.0,114.375,2.7589033
-8.0,115.0,3.0075397
-8.0,115.625,3.3096418
-8.0,117.5,3.4370065
-8.0,118.125,3.434862
-8.0,118.75,3.6130757
-8.0,119.375,2.7450607
-8.0,121.875,3.6903107
-8.0,122.5,3.5825827
-8.0,123.125,3.785494
-8.0,123.75,3.9834812
-8.0,124.375,4.28026
-8.0,125.0,5.414106
-7.5,106.25,4.9493246
-7.5,106.875,4.743441
-7.5,107.5,4.01346
-7.5,108.125,3.43019
-7.5,108.75,3.1275475
-7.5,109.375,3.0063207
-7.5,110.0,2.8960695
-7.5,110.625,2.8669357
-7.5,111.25,2.9569032
-7.5,111.875,2.917558
-7.5,112.5,3.0600495
-7.5,113.125,3.5721874
-7.5,113.75,3.7102945
-7.5,114.375,4.2045517
-7.5,115.625,3.8187633
-7.5,116.875,3.889337
-7.5,117.5,3.9933383
-7.5,118.125,4.1180906
-7.0,105.0,4.088198
-7.0,105.625,4.0780263
-7.0,106.25,3.7298305
-7.0,106.875,3.0281081
-7.0,107.5,2.580408
-7.0,108.125,2.7108352
-7.0,108.75,2.8206644
-7.0,109.375,2.6599188
-7.0,110.0,3.0610142
-7.0,110.625,3.1743526
-7.0,111.25,3.3154352
-7.0,111.875,3.5555215
-7.0,112.5,3.9867892
-7.0,113.125,4.4034715
-7.0,113.75,4.536024
-7.0,114.375,4.454124
-7.0,115.0,4.399908
-7.0,115.625,4.367283
-7.0,116.25,4.3144417
-7.0,118.125,4.5760756
-7.0,118.75,4.4398293
-7.0,119.375,4.3700895
-6.5,105.0,3.652391
-6.5,105.625,3.362206
-6.5,106.25,2.9756722
-6.5,106.875,2.7312276
-6.5,107.5,3.0687778
-6.5,108.125,3.452807
-6.5,108.75,3.721474
-6.5,110.625,3.7753332
-6.5,111.25,3.9202392
-6.5,111.875,4.1859694
-6.5,115.625,4.6303587
-6.5,118.125,4.900799
-6.5,118.75,4.9289365
-6.0,105.625,3.1155486
-6.0,106.25,3.139845
-6.0,106.875,3.3813603
-6.0,107.5,3.7510872
-6.0,108.125,3.886936
-6.0,110.0,3.9504702
-6.0,110.625,4.1415887
-6.0,112.5,4.6795917
-5.5,106.25,3.252048
-5.5,106.875,3.5472
-5.5,114.375,4.820902
-5.0,114.375,4.7475734
-5.0,115.625,4.4943743
-4.5,115.625,4.1428356
-4.5,116.25,4.015822
