latitude,longitude,value
-11.0,121.25,3.030236
-11.0,122.5,3.0027678
-11.0,123.125,3.0849686
-10.5,120.0,3.180404
-10.5,120.625,2.9746718
-10.5,121.25,2.8430536
-10.5,121.875,2.838607
-10.5,123.125,3.0073643
-10.5,123.75,3.3629572
-10.5,124.375,3.6517723
-10.0,118.75,3.3602364
-10.0,119.375,3.5935616
-10.0,120.0,3.1458657
-10.0,120.625,2.8809974
-10.0,123.125,3.045435
-10.0,123.75,3.0977285
-10.0,124.375,3.2785664
-10.0,125.0,3.2072303
-9.5,118.75,3.2602074
-9.5,119.375,3.257526
-9.5,120.0,2.9755135
-9.5,120.625,2.8350868
-9.5,123.75,3.1235232
-9.5,124.375,2.6115131
-9.5,125.0,3.0016253
-9.5,125.625,3.7496278
-9.0,114.375,4.030875
-9.0,115.0,3.5777252
-9.0,115.625,3.1539762
-9.0,116.25,3.2135715
-9.0,116.875,2.801698
-9.0,117.5,2.6120083
-9.0,118.125,2.912575
-9.0,118.75,2.995773
-9.0,119.375,3.0388148
-9.0,120.0,3.0171635
-9.0,120.625,2.5125093
-9.0,121.25,2.2476125
-9.0,121.875,2.3444436
-9.0,122.5,2.5234914
-9.0,124.375,3.1295736
-9.0,125.0,2.9023545
-9.0,125.625,2.6115813
-9.0,126.25,3.024551
-9.0,126.875,3.363315
-8.5,110.625,5.3382516
-8.5,111.25,5.1011906
-8.5,111.875,4.7047124
-8.5,112.5,4.491278
-8.5,113.125,4.2201476
-8.5,113.75,3.6043897
-8.5,114.375,2.8206158
-8.5,115.0,2.5410657
-8.5,115.625,2.55662
-8.5,116.25,2.5066023
-8.5,116.875,2.3717577
-8.5,117.5,2.3687449
-8.5,118.125,2.7040546
-8.5,118.75,2.6640007
-8.5,119.375,2.7050483
-8.5,120.0,2.4878433
-8.5,120.625,1.9501796
-8.5,121.25,2.239883
-8.5,121.875,2.3365896
-8.5,122.5,2.3731525
-8.5,123.125,2.48212
-8.5,123.75,2.6610303
-8.5,124.375,2.6191006
-8.5,125.0,3.0635931
-8.5,125.625,3.0706594
-8.5,126.25,2.9657211
-8.5,126.875,3.3390257
-8.5,127.5,3.2442732
-8.0,107.5,5.1170344
-8.0,108.125,4.933361
-8.0,108.75,4.7443404
-8.0,109.375,4.869865
-8.0,110.0,4.609172
-8.0,110.625,4.240965
-8.0,111.25,3.7696345
-8.0,111.875,3.4266782
-8.0,112.5,2.8680384
-8.0,113.125,2.702425
-8.0,113.75,2.4982
-8.0,114.375,2.3982365
-8.0,115.0,2.4459577
-8.0,115.625,2.401384
-8.0,117.5,2.5433934
-8.0,118.125,2.5430353
-8.0,118.75,2.6235442
-8.0,119.375,2.656812
-8.0,121.875,2.6270032
-8.0,122.5,2.7104988
-8.0,123.125,2.6727374
-8.0,123.75,2.751218
-8.0,124.375,2.780279
-8.0,125.0,2.9163806
-7.5,106.25,4.6844783
-7.5,106.875,4.7703342
-7.5,107.5,4.6479406
-7.5,108.125,4.1734467
-7.5,108.75,3.7432804
-7.5,109.375,3.448332
-7.5,110.0,3.3432314
-7.5,110.625,3.2916162
-7.5,111.25,3.0071735
-7.5,111.875,2.8136518
-7.5,112.5,2.6245816
-7.5,113.125,2.7657917
-7.5,113.75,2.8838031
-7.5,114.375,2.8543353
-7.5,115.625,2.3286567
-7.5,116.875,2.4916363
-7.5,117.5,2.5111465
-7.5,118.125,2.657115
-7.0,105.0,4.6623483
-7.0,105.625,4.564099
-7.0,106.25,4.3844647
-7.0,106.875,3.9526668
-7.0,107.5,3.5504785
-7.0,108.125,3.0274215
-7.0,108.75,3.3678055
-7.0,109.375,3.4093955
-7.0,110.0,3.2638896
-7.0,110.625,3.0312216
-7.0,111.25,3.0061445
-7.0,111.875,3.0009987
-7.0,112.5,2.9488442
-7.0,113.125,2.9189796
-7.0,113.75,2.9133117
-7.0,114.375,2.7063754
-7.0,115.0,2.5113757
-7.0,115.625,2.5306077
-7.0,116.25,2.4621282
-7.0,118.125,2.5927534
-7.0,118.75,2.5405614
-7.0,119.375,2.60919
-6.5,105.0,5.054359
-6.5,105.625,4.807062
-6.5,106.25,4.3720956
-6.5,106.875,3.8274016
-6.5,107.5,3.4601395
-6.5,108.125,3.2670116
-6.5,108.75,3.5178132
-6.5,110.625,2.917823
-6.5,111.25,2.9014244
-6.5,111.875,2.9371743
-6.5,115.625,2.6435626
-6.5,118.125,2.5904887
-6.5,118.75,2.5701468
-6.0,105.625,5.0456367
-6.0,106.25,4.6341257
-6.0,106.875,4.09016
-6.0,107.5,3.8495936
-6.0,108.125,3.6533003
-6.0,110.0,3.008284
-6.0,110.625,2.7586703
-6.0,112.5,2.6724877
-5.5,106.25,4.6307106
-5.5,106.875,4.286659
-5.5,114.375,2.668335
-5.0,114.375,2.747754
-5.0,115.625,2.5974824
-4.5,115.625,2.6072578
-4.5,116.25,2.4857602
