latitude,longitude,value
-11.0,121.25,6.2388735
-11.0,122.5,6.643997
-11.0,123.125,6.962227
-10.5,120.0,6.4584823
-10.5,120.625,5.917534
-10.5,121.25,5.9257474
-10.5,121.875,6.256645
-10.5,123.125,7.0921984
-10.5,123.75,7.318834
-10.5,124.375,6.9638734
-10.0,118.75,6.204698
-10.0,119.375,6.15902
-10.0,120.0,5.8968444
-10.0,120.625,5.5940914
-10.0,123.125,5.4007864
-10.0,123.75,5.3882756
-10.0,124.375,5.297936
-10.0,125.0,5.208606
-9.5,118.75,4.942647
-9.5,119.375,5.260643
-9.5,120.0,5.8318114
-9.5,120.625,5.7046356
-9.5,123.75,3.624124
-9.5,124.375,4.087236
-9.5,125.0,5.191113
-9.5,125.625,5.88323
-9.0,114.375,5.564366
-9.0,115.0,5.6880717
-9.0,115.625,5.4537997
-9.0,116.25,5.094568
-9.0,116.875,4.0321846
-9.0,117.5,3.4458008
-9.0,118.125,4.381438
-9.0,118.75,4.365656
-9.0,119.375,5.0395594
-9.0,120.0,5.3749213
-9.0,120.625,3.9531107
-9.0,121.25,3.3761744
-9.0,121.875,3.4590418
-9.0,122.5,3.016256
-9.0,124.375,4.9495535
-9.0,125.0,4.9313145
-9.0,125.625,3.7465432
-9.0,126.25,4.6061883
-9.0,126.875,6.2260194
-8.5,110.625,6.792231
-8.5,111.25,6.442565
-8.5,111.875,5.906138
-8.5,112.5,5.885494
-8.5,113.125,5.5581684
-8.5,113.75,5.0178275
-8.5,114.375,3.3997068
-8.5,115.0,3.8120084
-8.5,115.625,4.0134706
-8.5,116.25,3.4746456
-8.5,116.875,3.1213515
-8.5,117.5,3.4566617
-8.5,118.125,4.2284927
-8.5,118.75,4.2423954
-8.5,119.375,3.7077258
-8.5,120.0,2.5419521
-8.5,120.625,2.4597569
-8.5,121.25,3.3223226
-8.5,121.875,3.4643517
-8.5,122.5,3.1372697
-8.5,123.125,2.8573012
-8.5,123.75,3.2803323
-8.5,124.375,3.6425662
-8.5,125.0,3.088722
-8.5,125.625,5.0502334
-8.5,126.25,6.0811777
-8.5,126.875,6.8688726
-8.5,127.5,7.0675607
-8.0,107.5,7.505024
-8.0,108.125,6.7603693
-8.0,108.75,6.6985598
-8.0,109.375,6.7285476
-8.0,110.0,5.911103
-8.0,110.625,5.3438516
-8.0,111.25,5.1251945
-8.0,111.875,4.537445
-8.0,112.5,3.9924765
-8.0,113.125,4.2204103
-8.0,113.75,3.9789646
-8.0,114.375,3.4419053
-8.0,115.0,3.6862786
-8.0,115.625,4.1382036
-8.0,117.5,3.8793056
-8.0,118.125,4.0144186
-8.0,118.75,4.3544564
-8.0,119.375,3.1506495
-8.0,121.875,3.8115823
-8.0,122.5,3.6019483
-8.0,123.125,3.6542792
-8.0,123.75,3.8454874
-8.0,124.375,4.054353
-8.0,125.0,5.3521576
-7.5,106.25,7.6702147
-7.5,106.875,6.933141
-7.5,107.5,5.871467
-7.5,108.125,4.9838943
-7.5,108.75,4.769988
-7.5,109.375,4.725359
-7.5,110.0,4.0545416
-7.5,110.625,4.1900063
-7.5,111.25,4.0902333
-7.5,111.875,3.8878593
-7.5,112.5,3.4295733
-7.5,113.125,4.2397223
-7.5,113.75,3.990961
-7.5,114.375,4.783947
-7.5,115.625,4.3250923
-7.5,116.875,4.259574
-7.5,117.5,4.292846
-7.5,118.125,4.5932555
-7.0,105.0,7.1773505
-7.0,105.625,6.7402864
-7.0,106.25,5.4968266
-7.0,106.875,3.8938828
-7.0,107.5,3.1775239
-7.0,108.125,3.78425
-7.0,108.75,4.358534
-7.0,109.375,3.3771448
-7.0,110.0,3.4382012
-7.0,110.625,4.004191
-7.0,111.25,3.7539496
-7.0,111.875,3.8394644
-7.0,112.5,4.160019
-7.0,113.125,4.825242
-7.0,113.75,4.8047466
-7.0,114.375,5.031409
-7.0,115.0,4.991641
-7.0,115.625,4.8515344
-7.0,116.25,4.7033577
-7.0,118.125,4.968031
-7.0,118.75,4.7576675
-7.0,119.375,4.5945334
-6.5,105.0,5.9301147
-6.5,105.625,4.721054
-6.5,106.25,3.2043433
-6.5,106.875,2.5825424
-6.5,107.5,3.2659698
-6.5,108.125,4.7691436
-6.5,108.75,4.893734
-6.5,110.625,4.204188
-6.5,111.25,4.2090464
-6.5,111.875,4.4213448
-6.5,115.625,5.104861
-6.5,118.125,5.3204217
-6.5,118.75,5.235149
-6.0,105.625,3.4512525
-6.0,106.25,2.9053931
-6.0,106.875,3.4428942
-6.0,107.5,4.45714
-6.0,108.125,5.177633
-6.0,110.0,4.4710855
-6.0,110.625,4.7458153
-6.0,112.5,5.2370987
-5.5,106.25,3.2802713
-5.5,106.875,3.92008
-5.5,114.375,5.492588
-5.0,114.375,5.4758863
-5.0,115.625,5.215858
-4.5,115.625,4.8026958
-4.5,116.25,4.881243
