latitude,longitude,value
-11.0,121.25,6.0241117
-11.0,122.5,6.360475
-11.0,123.125,6.5944953
-10.5,120.0,6.5364985
-10.5,120.625,5.946553
-10.5,121.25,5.9860325
-10.5,121.875,6.4330482
-10.5,123.125,7.3747807
-10.5,123.75,7.4641905
-10.5,124.375,6.487103
-10.0,118.75,6.7239513
-10.0,119.375,6.8295364
-10.0,120.0,6.412928
-10.0,120.625,6.044487
-10.0,123.125,5.7936816
-10.0,123.75,5.9121985
-10.0,124.375,5.6798873
-10.0,125.0,4.7790613
-9.5,118.75,5.762859
-9.5,119.375,5.738781
-9.5,120.0,6.3052316
-9.5,120.625,6.4786544
-9.5,123.75,4.13287
-9.5,124.375,4.891271
-9.5,125.0,5.506025
-9.5,125.625,5.383285
-9.0,114.375,6.28926
-9.0,115.0,6.526731
-9.0,115.625,6.2727327
-9.0,116.25,6.0150037
-9.0,116.875,4.806014
-9.0,117.5,4.1495605
-9.0,118.125,5.142058
-9.0,118.75,5.314807
-9.0,119.375,5.127482
-9.0,120.0,5.726133
-9.0,120.625,4.5911236
-9.0,121.25,3.8908668
-9.0,121.875,3.9279954
-9.0,122.5,3.5348585
-9.0,124.375,5.162554
-9.0,125.0,5.24197
-9.0,125.625,4.252166
-9.0,126.25,4.7732954
-9.0,126.875,5.7612786
-8.5,110.625,7.83054
-8.5,111.25,7.4340534
-8.5,111.875,6.8251734
-8.5,112.5,6.7858386
-8.5,113.125,6.2141767
-8.5,113.75,5.8086762
-8.5,114.375,4.04341
-8.5,115.0,4.635063
-8.5,115.625,4.860243
-8.5,116.25,4.2347302
-8.5,116.875,3.6536968
-8.5,117.5,3.9655886
-8.5,118.125,4.989736
-8.5,118.75,4.9010406
-8.5,119.375,3.88532
-8.5,120.0,2.795993
-8.5,120.625,2.7400568
-8.5,121.25,3.3730316
-8.5,121.875,3.3390987
-8.5,122.5,3.1296885
-8.5,123.125,2.9010322
-8.5,123.75,3.303737
-8.5,124.375,3.691164
-8.5,125.0,3.7291665
-8.5,125.625,5.8300724
-8.5,126.25,6.7470994
-8.5,126.875,7.0064616
-8.5,127.5,6.9435463
-8.0,107.5,8.68353
-8.0,108.125,7.7484536
-8.0,108.75,7.6980953
-8.0,109.375,7.7728806
-8.0,110.0,6.626215
-8.0,110.625,6.032646
-8.0,111.25,5.966091
-8.0,111.875,5.2401323
-8.0,112.5,4.91292
-8.0,113.125,4.961243
-8.0,113.75,4.9165306
-8.0,114.375,4.084288
-8.0,115.0,4.4558754
-8.0,115.625,4.8163166
-8.0,117.5,3.9423099
-8.0,118.125,4.1034937
-8.0,118.75,4.3544707
-8.0,119.375,3.1465487
-8.0,121.875,3.2441003
-8.0,122.5,3.293013
-8.0,123.125,3.5281062
-8.0,123.75,3.873277
-8.0,124.375,4.480174
-8.0,125.0,5.7571054
-7.5,106.25,8.998616
-7.5,106.875,7.9943967
-7.5,107.5,6.585246
-7.5,108.125,5.681101
-7.5,108.75,5.3768015
-7.5,109.375,5.141743
-7.5,110.0,4.708723
-7.5,110.625,4.6322126
-7.5,111.25,4.571782
-7.5,111.875,4.3616934
-7.5,112.5,4.4699745
-7.5,113.125,5.2880135
-7.5,113.75,5.1215367
-7.5,114.375,5.5967684
-7.5,115.625,4.539044
-7.5,116.875,3.9605699
-7.5,117.5,3.9767387
-7.5,118.125,4.117416
-7.0,105.0,8.631463
-7.0,105.625,7.9297237
-7.0,106.25,6.1680765
-7.0,106.875,4.2200785
-7.0,107.5,3.8892527
-7.0,108.125,4.5753374
-7.0,108.75,4.6809115
-7.0,109.375,3.8023508
-7.0,110.0,4.2337275
-7.0,110.625,4.4611735
-7.0,111.25,4.328709
-7.0,111.875,4.6132274
-7.0,112.5,5.1943564
-7.0,113.125,5.723171
-7.0,113.75,5.6381826
-7.0,114.375,5.5142136
-7.0,115.0,5.181772
-7.0,115.625,4.7894506
-7.0,116.25,4.357394
-7.0,118.125,4.3485684
-7.0,118.75,4.1664705
-7.0,119.375,3.8068411
-6.5,105.0,7.0119433
-6.5,105.625,5.293669
-6.5,106.25,3.4722958
-6.5,106.875,3.1003487
-6.5,107.5,4.0395207
-6.5,108.125,5.442332
-6.5,108.75,5.481674
-6.5,110.625,4.5301704
-6.5,111.25,4.6243
-6.5,111.875,5.0191
-6.5,115.625,4.8313365
-6.5,118.125,4.75152
-6.5,118.75,4.670978
-6.0,105.625,3.8420944
-6.0,106.25,3.4176192
-6.0,106.875,4.0583425
-6.0,107.5,4.9451923
-6.0,108.125,5.6453834
-6.0,110.0,4.3347497
-6.0,110.625,4.599178
-6.0,112.5,5.566789
-5.5,106.25,3.777093
-5.5,106.875,4.3778205
-5.5,114.375,5.368058
-5.0,114.375,5.43271
-5.0,115.625,5.1180353
-4.5,115.625,5.017629
-4.5,116.25,5.0098195
