latitude,longitude,value
-11.0,121.25,7.667105
-11.0,122.5,8.1051235
-11.0,123.125,8.408481
-10.5,120.0,7.534521
-10.5,120.625,7.207779
-10.5,121.25,7.3087416
-10.5,121.875,7.6885786
-10.5,123.125,8.462599
-10.5,123.75,8.525321
-10.5,124.375,8.477206
-10.0,118.75,6.8034606
-10.0,119.375,6.7553506
-10.0,120.0,6.8657975
-10.0,120.625,6.765212
-10.0,123.125,6.856225
-10.0,123.75,6.5139184
-10.0,124.375,6.2672114
-10.0,125.0,6.632265
-9.5,118.75,5.1305327
-9.5,119.375,5.852698
-9.5,120.0,6.645626
-9.5,120.625,6.711669
-9.5,123.75,4.1292543
-9.5,124.375,5.0462413
-9.5,125.0,6.3300877
-9.5,125.625,7.4246287
-9.0,114.375,6.157157
-9.0,115.0,6.091295
-9.0,115.625,5.7234945
-9.0,116.25,5.1431775
-9.0,116.875,3.9241867
-9.0,117.5,3.3936398
-9.0,118.125,4.3080783
-9.0,118.75,4.3879685
-9.0,119.375,5.313819
-9.0,120.0,5.61941
-9.0,120.625,4.465999
-9.0,121.25,4.0991726
-9.0,121.875,4.3234878
-9.0,122.5,3.838514
-9.0,124.375,5.966478
-9.0,125.0,5.8580685
-9.0,125.625,4.4549794
-9.0,126.25,5.523532
-9.0,126.875,7.437495
-8.5,110.625,6.959407
-8.5,111.25,6.6927414
-8.5,111.875,6.125163
-8.5,112.5,6.0996017
-8.5,113.125,5.698967
-8.5,113.75,5.0653677
-8.5,114.375,3.3379104
-8.5,115.0,3.6649313
-8.5,115.625,3.6680224
-8.5,116.25,3.128474
-8.5,116.875,3.0156043
-8.5,117.5,3.206274
-8.5,118.125,3.898308
-8.5,118.75,4.0445013
-8.5,119.375,3.6655142
-8.5,120.0,2.6811917
-8.5,120.625,2.709184
-8.5,121.25,3.7343974
-8.5,121.875,3.987341
-8.5,122.5,3.8163507
-8.5,123.125,3.6185977
-8.5,123.75,4.135045
-8.5,124.375,4.2916903
-8.5,125.0,3.5471063
-8.5,125.625,5.6917915
-8.5,126.25,6.8819127
-8.5,126.875,7.892601
-8.5,127.5,8.068939
-8.0,107.5,7.218359
-8.0,108.125,6.682608
-8.0,108.75,6.5268626
-8.0,109.375,6.462565
-8.0,110.0,5.725272
-8.0,110.625,5.102841
-8.0,111.25,4.7521486
-8.0,111.875,3.9815242
-8.0,112.5,3.669306
-8.0,113.125,3.6347775
-8.0,113.75,3.4586697
-8.0,114.375,3.092613
-8.0,115.0,3.3906054
-8.0,115.625,3.4589856
-8.0,117.5,3.6150553
-8.0,118.125,3.8024824
-8.0,118.75,4.089082
-8.0,119.375,3.1452684
-8.0,121.875,4.3554583
-8.0,122.5,4.336401
-8.0,123.125,4.508814
-8.0,123.75,4.710567
-8.0,124.375,4.886586
-8.0,125.0,6.274977
-7.5,106.25,6.1387825
-7.5,106.875,5.9247265
-7.5,107.5,5.40977
-7.5,108.125,4.610784
-7.5,108.75,4.0711746
-7.5,109.375,3.649661
-7.5,110.0,3.5172963
-7.5,110.625,3.5278585
-7.5,111.25,3.4830904
-7.5,111.875,3.3110158
-7.5,112.5,3.302723
-7.5,113.125,3.734335
-7.5,113.75,3.9682093
-7.5,114.375,4.4915977
-7.5,115.625,3.8718474
-7.5,116.875,4.019149
-7.5,117.5,3.9841998
-7.5,118.125,4.2284813
-7.0,105.0,5.2105203
-7.0,105.625,4.936215
-7.0,106.25,4.2820244
-7.0,106.875,3.4564707
-7.0,107.5,3.1277351
-7.0,108.125,3.0771923
-7.0,108.75,3.021489
-7.0,109.375,2.9098017
-7.0,110.0,3.475277
-7.0,110.625,3.5714293
-7.0,111.25,3.6723652
-7.0,111.875,3.8111243
-7.0,112.5,4.045004
-7.0,113.125,4.29096
-7.0,113.75,4.43633
-7.0,114.375,4.418273
-7.0,115.0,4.2701516
-7.0,115.625,4.2418857
-7.0,116.25,4.2058086
-7.0,118.125,4.3817344
-7.0,118.75,4.235923
-7.0,119.375,4.2159395
-6.5,105.0,4.26377
-6.5,105.625,3.6801896
-6.5,106.25,3.1874764
-6.5,106.875,2.966566
-6.5,107.5,3.4055693
-6.5,108.125,3.5879753
-6.5,108.75,3.5436912
-6.5,110.625,4.02548
-6.5,111.25,4.185061
-6.5,111.875,4.30219
-6.5,115.625,4.3485
-6.5,118.125,4.589444
-6.5,118.75,4.5805936
-6.0,105.625,3.3432488
-6.0,106.25,3.4093904
-6.0,106.875,3.5926592
-6.0,107.5,3.8086555
-6.0,108.125,3.8759005
-6.0,110.0,4.1316137
-6.0,110.625,4.366081
-6.0,112.5,4.4476533
-5.5,106.25,3.589898
-5.5,106.875,3.7585104
-5.5,114.375,4.4294057
-5.0,114.375,4.464781
-5.0,115.625,4.3655877
-4.5,115.625,4.228718
-4.5,116.25,4.2132173
