latitude,longitude,value
-11.0,121.25,5.381852
-11.0,122.5,5.3838606
-11.0,123.125,5.5866776
-10.5,120.0,5.38759
-10.5,120.625,5.274259
-10.5,121.25,5.0627923
-10.5,121.875,5.0597763
-10.5,123.125,5.248331
-10.5,123.75,5.5394144
-10.5,124.375,5.630042
-10.0,118.75,4.9032283
-10.0,119.375,5.054793
-10.0,120.0,4.935481
-10.0,120.625,4.9371634
-10.0,123.125,4.7629185
-10.0,123.75,4.89841
-10.0,124.375,4.243743
-10.0,125.0,3.810275
-9.5,118.75,4.4229474
-9.5,119.375,4.614559
-9.5,120.0,4.7716618
-9.5,120.625,4.669431
-9.5,123.75,4.1449122
-9.5,124.375,3.6991239
-9.5,125.0,4.1547074
-9.5,125.625,4.8798375
-9.0,114.375,4.559677
-9.0,115.0,4.464378
-9.0,115.625,4.253894
-9.0,116.25,4.0367327
-9.0,116.875,3.4651139
-9.0,117.5,3.024606
-9.0,118.125,3.3263867
-9.0,118.75,3.6571338
-9.0,119.375,3.9298131
-9.0,120.0,4.315413
-9.0,120.625,3.7877913
-9.0,121.25,2.8084822
-9.0,121.875,3.5535245
-9.0,122.5,3.885877
-9.0,124.375,4.730637
-9.0,125.0,4.4742813
-9.0,125.625,3.5355837
-9.0,126.25,3.2975872
-9.0,126.875,4.7681165
-8.5,110.625,5.3140006
-8.5,111.25,5.273695
-8.5,111.875,4.878474
-8.5,112.5,4.655338
-8.5,113.125,4.453297
-8.5,113.75,3.7713132
-8.5,114.375,3.0484948
-8.5,115.0,2.9616632
-8.5,115.625,3.3041952
-8.5,116.25,3.074038
-8.5,116.875,3.163461
-8.5,117.5,2.7617292
-8.5,118.125,3.1164782
-8.5,118.75,3.372165
-8.5,119.375,3.625056
-8.5,120.0,3.439806
-8.5,120.625,2.9097326
-8.5,121.25,3.3600247
-8.5,121.875,4.0293355
-8.5,122.5,4.268039
-8.5,123.125,4.274058
-8.5,123.75,4.1810746
-8.5,124.375,4.3162675
-8.5,125.0,4.3692207
-8.5,125.625,4.4809113
-8.5,126.25,5.2656536
-8.5,126.875,5.597944
-8.5,127.5,5.732144
-8.0,107.5,6.128001
-8.0,108.125,5.887711
-8.0,108.75,5.190897
-8.0,109.375,4.9802127
-8.0,110.0,4.8721786
-8.0,110.625,4.5489306
-8.0,111.25,4.1671963
-8.0,111.875,3.8057425
-8.0,112.5,3.4007711
-8.0,113.125,3.2483861
-8.0,113.75,3.0380538
-8.0,114.375,2.6878586
-8.0,115.0,2.9664676
-8.0,115.625,3.5734985
-8.0,117.5,3.9050434
-8.0,118.125,3.9502277
-8.0,118.75,4.279515
-8.0,119.375,4.509355
-8.0,121.875,5.3479514
-8.0,122.5,5.222668
-8.0,123.125,5.087023
-8.0,123.75,5.133796
-8.0,124.375,4.9370103
-8.0,125.0,5.3848195
-7.5,106.25,6.0146737
-7.5,106.875,5.882257
-7.5,107.5,5.612213
-7.5,108.125,4.365202
-7.5,108.75,3.3462918
-7.5,109.375,3.8068175
-7.5,110.0,3.966631
-7.5,110.625,3.7225046
-7.5,111.25,3.5482488
-7.5,111.875,3.5879405
-7.5,112.5,3.595623
-7.5,113.125,3.707142
-7.5,113.75,3.8439877
-7.5,114.375,4.1001344
-7.5,115.625,4.2754917
-7.5,116.875,4.6220317
-7.5,117.5,4.6393924
-7.5,118.125,4.8849516
-7.0,105.0,6.1781664
-7.0,105.625,5.7539062
-7.0,106.25,5.2609897
-7.0,106.875,4.750975
-7.0,107.5,4.4625206
-7.0,108.125,3.3128276
-7.0,108.75,3.4060175
-7.0,109.375,4.0153575
-7.0,110.0,5.0078697
-7.0,110.625,4.51876
-7.0,111.25,4.476443
-7.0,111.875,4.8715014
-7.0,112.5,5.2011924
-7.0,113.125,5.3728538
-7.0,113.75,5.395603
-7.0,114.375,5.173776
-7.0,115.0,4.990896
-7.0,115.625,4.8320546
-7.0,116.25,4.740239
-7.0,118.125,5.0634418
-7.0,118.75,5.1900954
-7.0,119.375,5.3707147
-6.5,105.0,5.592924
-6.5,105.625,5.00919
-6.5,106.25,4.5641804
-6.5,106.875,4.3496065
-6.5,107.5,4.5812445
-6.5,108.125,5.0164127
-6.5,108.75,5.502993
-6.5,110.625,6.295306
-6.5,111.25,6.108923
-6.5,111.875,6.140397
-6.5,115.625,5.298622
-6.5,118.125,5.2502713
-6.5,118.75,5.420835
-6.0,105.625,4.3877697
-6.0,106.25,4.636454
-6.0,106.875,4.9751444
-6.0,107.5,5.6629868
-6.0,108.125,6.318105
-6.0,110.0,6.3766227
-6.0,110.625,6.595268
-6.0,112.5,6.485273
-5.5,106.25,4.836491
-5.5,106.875,5.440576
-5.5,114.375,5.87723
-5.0,114.375,5.8586426
-5.0,115.625,5.5652127
-4.5,115.625,5.4032397
-4.5,116.25,5.150598
