latitude,longitude,value
-11.0,121.25,5.883513
-11.0,122.5,5.976245
-11.0,123.125,6.119826
-10.5,120.0,5.9343524
-10.5,120.625,5.6362786
-10.5,121.25,5.6514797
-10.5,121.875,5.8505907
-10.5,123.125,6.284642
-10.5,123.75,6.526963
-10.5,124.375,6.1404386
-10.0,118.75,5.4602256
-10.0,119.375,5.5611978
-10.0,120.0,5.494468
-10.0,120.625,5.28974
-10.0,123.125,4.940891
-10.0,123.75,5.112996
-10.0,124.375,4.965592
-10.0,125.0,4.7661166
-9.5,118.75,4.3302765
-9.5,119.375,4.7168136
-9.5,120.0,5.207706
-9.5,120.625,5.2360535
-9.5,123.75,3.4981346
-9.5,124.375,3.9553943
-9.5,125.0,4.859531
-9.5,125.625,5.425999
-9.0,114.375,4.576023
-9.0,115.0,4.5190396
-9.0,115.625,4.198322
-9.0,116.25,4.095498
-9.0,116.875,3.3726487
-9.0,117.5,3.1255205
-9.0,118.125,3.713208
-9.0,118.75,3.7452366
-9.0,119.375,4.1721506
-9.0,120.0,4.482919
-9.0,120.625,3.7771459
-9.0,121.25,3.418837
-9.0,121.875,3.4376748
-9.0,122.5,3.0537765
-9.0,124.375,4.6015964
-9.0,125.0,4.5760036
-9.0,125.625,3.527677
-9.0,126.25,4.3491545
-9.0,126.875,5.587914
-8.5,110.625,4.632794
-8.5,111.25,4.6970973
-8.5,111.875,4.5523663
-8.5,112.5,4.700649
-8.5,113.125,4.341987
-8.5,113.75,3.9157796
-8.5,114.375,2.7387085
-8.5,115.0,2.9427056
-8.5,115.625,2.86279
-8.5,116.25,2.6807559
-8.5,116.875,2.6020494
-8.5,117.5,2.8266575
-8.5,118.125,3.3065093
-8.5,118.75,3.3150687
-8.5,119.375,3.0462744
-8.5,120.0,2.4348938
-8.5,120.625,2.3965075
-8.5,121.25,3.0154836
-8.5,121.875,3.110609
-8.5,122.5,2.9419718
-8.5,123.125,2.8555284
-8.5,123.75,3.210548
-8.5,124.375,3.493738
-8.5,125.0,3.079907
-8.5,125.625,4.5758977
-8.5,126.25,5.531072
-8.5,126.875,6.196418
-8.5,127.5,6.2355914
-8.0,107.5,5.0858855
-8.0,108.125,4.566836
-8.0,108.75,4.2230687
-8.0,109.375,4.3260946
-8.0,110.0,3.9719658
-8.0,110.625,3.577409
-8.0,111.25,3.4052162
-8.0,111.875,3.1293454
-8.0,112.5,2.9828513
-8.0,113.125,3.0071847
-8.0,113.75,2.9487734
-8.0,114.375,2.7090194
-8.0,115.0,2.913397
-8.0,115.625,2.9767332
-8.0,117.5,3.1716354
-8.0,118.125,3.189336
-8.0,118.75,3.3531718
-8.0,119.375,2.880096
-8.0,121.875,3.2834282
-8.0,122.5,3.1703928
-8.0,123.125,3.293435
-8.0,123.75,3.58389
-8.0,124.375,3.9161198
-8.0,125.0,4.7706037
-7.5,106.25,4.591139
-7.5,106.875,4.466089
-7.5,107.5,3.9929378
-7.5,108.125,3.1628714
-7.5,108.75,2.5906742
-7.5,109.375,2.6563818
-7.5,110.0,2.8702059
-7.5,110.625,2.8518627
-7.5,111.25,2.856476
-7.5,111.875,2.8679256
-7.5,112.5,2.9683962
-7.5,113.125,3.2641451
-7.5,113.75,3.5298543
-7.5,114.375,3.7862642
-7.5,115.625,3.3272223
-7.5,116.875,3.339078
-7.5,117.5,3.4832234
-7.5,118.125,3.572752
-7.0,105.0,4.2397037
-7.0,105.625,4.0609727
-7.0,106.25,3.6127772
-7.0,106.875,2.9755619
-7.0,107.5,2.7019923
-7.0,108.125,2.4051356
-7.0,108.75,2.5286222
-7.0,109.375,2.675094
-7.0,110.0,2.9672253
-7.0,110.625,2.938004
-7.0,111.25,3.0949476
-7.0,111.875,3.2982368
-7.0,112.5,3.4481275
-7.0,113.125,3.6626744
-7.0,113.75,3.8467
-7.0,114.375,3.7590413
-7.0,115.0,3.650683
-7.0,115.625,3.5633936
-7.0,116.25,3.4726727
-7.0,118.125,3.6934202
-7.0,118.75,3.5519068
-7.0,119.375,3.4191282
-6.5,105.0,3.9420176
-6.5,105.625,3.5085618
-6.5,106.25,2.972278
-6.5,106.875,2.7276964
-6.5,107.5,2.9622586
-6.5,108.125,3.0111392
-6.5,108.75,3.0624785
-6.5,110.625,3.187014
-6.5,111.25,3.3153553
-6.5,111.875,3.4980621
-6.5,115.625,3.6312475
-6.5,118.125,3.7595065
-6.5,118.75,3.6699328
-6.0,105.625,3.222969
-6.0,106.25,3.0053253
-6.0,106.875,2.9452078
-6.0,107.5,3.03864
-6.0,108.125,3.1197407
-6.0,110.0,3.1925704
-6.0,110.625,3.2691212
-6.0,112.5,3.5242853
-5.5,106.25,2.9025114
-5.5,106.875,2.8232615
-5.5,114.375,3.4172463
-5.0,114.375,3.3299234
-5.0,115.625,3.208561
-4.5,115.625,3.0441105
-4.5,116.25,2.9078052
