latitude,longitude,value
-11.0,121.25,4.203619
-11.0,122.5,4.128943
-11.0,123.125,4.198573
-10.5,120.0,4.353244
-10.5,120.625,4.315062
-10.5,121.25,4.111071
-10.5,121.875,4.1026225
-10.5,123.125,4.1185837
-10.5,123.75,4.197729
-10.5,124.375,4.590751
-10.0,118.75,3.9510665
-10.0,119.375,4.0602403
-10.0,120.0,4.087555
-10.0,120.625,4.19537
-10.0,123.125,4.0902886
-10.0,123.75,3.9286528
-10.0,124.375,3.7493484
-10.0,125.0,3.7980638
-9.5,118.75,3.7209284
-9.5,119.375,3.8489733
-9.5,120.0,4.060127
-9.5,120.625,4.0128083
-9.5,123.75,4.0705914
-9.5,124.375,3.1546128
-9.5,125.0,3.4808273
-9.5,125.625,4.335229
-9.0,114.375,3.9997666
-9.0,115.0,3.8781984
-9.0,115.625,3.7442002
-9.0,116.25,3.8140259
-9.0,116.875,3.3312979
-9.0,117.5,2.9825716
-9.0,118.125,3.1216998
-9.0,118.75,3.2566934
-9.0,119.375,3.4151666
-9.0,120.0,3.6272774
-9.0,120.625,3.2589068
-9.0,121.25,2.742644
-9.0,121.875,3.1015854
-9.0,122.5,3.4807663
-9.0,124.375,4.4297595
-9.0,125.0,3.670584
-9.0,125.625,3.0875812
-9.0,126.25,3.2853913
-9.0,126.875,4.3514094
-8.5,110.625,4.133849
-8.5,111.25,4.0494833
-8.5,111.875,3.9455655
-8.5,112.5,3.886277
-8.5,113.125,3.9948852
-8.5,113.75,3.4547484
-8.5,114.375,2.9227877
-8.5,115.0,2.822832
-8.5,115.625,2.9898438
-8.5,116.25,2.9246202
-8.5,116.875,3.0153344
-8.5,117.5,2.72074
-8.5,118.125,2.8869576
-8.5,118.75,2.9511168
-8.5,119.375,3.0164495
-8.5,120.0,3.032816
-8.5,120.625,2.6110158
-8.5,121.25,2.605274
-8.5,121.875,2.9154708
-8.5,122.5,3.2011645
-8.5,123.125,3.548618
-8.5,123.75,3.8130808
-8.5,124.375,4.007628
-8.5,125.0,4.0817943
-8.5,125.625,3.5539505
-8.5,126.25,3.8480568
-8.5,126.875,4.5645046
-8.5,127.5,4.8483973
-8.0,107.5,4.6389146
-8.0,108.125,4.5413756
-8.0,108.75,4.2344475
-8.0,109.375,4.0343
-8.0,110.0,3.947261
-8.0,110.625,3.9734402
-8.0,111.25,3.5667577
-8.0,111.875,3.3551564
-8.0,112.5,3.0232565
-8.0,113.125,3.0114272
-8.0,113.75,2.9634252
-8.0,114.375,2.6554956
-8.0,115.0,2.8414092
-8.0,115.625,2.8276653
-8.0,117.5,3.4273431
-8.0,118.125,3.363032
-8.0,118.75,3.580811
-8.0,119.375,3.7371802
-8.0,121.875,4.1852818
-8.0,122.5,4.0939755
-8.0,123.125,4.091872
-8.0,123.75,4.2225914
-8.0,124.375,4.237682
-8.0,125.0,4.588105
-7.5,106.25,4.210937
-7.5,106.875,4.3827024
-7.5,107.5,4.334016
-7.5,108.125,3.8063867
-7.5,108.75,3.3105378
-7.5,109.375,3.253076
-7.5,110.0,3.3843052
-7.5,110.625,3.4948735
-7.5,111.25,3.2710886
-7.5,111.875,3.0238214
-7.5,112.5,2.9634664
-7.5,113.125,2.9980025
-7.5,113.75,3.3686724
-7.5,114.375,3.2689676
-7.5,115.625,3.2747357
-7.5,116.875,3.71554
-7.5,117.5,3.757397
-7.5,118.125,3.9920328
-7.0,105.0,4.325606
-7.0,105.625,4.2308254
-7.0,106.25,4.006695
-7.0,106.875,3.77762
-7.0,107.5,3.5668721
-7.0,108.125,2.683395
-7.0,108.75,2.9257119
-7.0,109.375,3.7368414
-7.0,110.0,3.6883543
-7.0,110.625,3.1334677
-7.0,111.25,3.3802283
-7.0,111.875,3.479549
-7.0,112.5,3.5943818
-7.0,113.125,3.7611835
-7.0,113.75,3.9361634
-7.0,114.375,4.011825
-7.0,115.0,3.7151127
-7.0,115.625,3.661427
-7.0,116.25,3.6201835
-7.0,118.125,4.0946336
-7.0,118.75,4.24291
-7.0,119.375,4.4268136
-6.5,105.0,4.375198
-6.5,105.625,4.2017355
-6.5,106.25,3.993582
-6.5,106.875,3.6778188
-6.5,107.5,3.5914955
-6.5,108.125,3.3509238
-6.5,108.75,3.4373815
-6.5,110.625,3.999782
-6.5,111.25,4.0087333
-6.5,111.875,4.109884
-6.5,115.625,4.0301323
-6.5,118.125,4.2088723
-6.5,118.75,4.409452
-6.0,105.625,3.9338078
-6.0,106.25,4.0040736
-6.0,106.875,3.983801
-6.0,107.5,4.1921096
-6.0,108.125,4.1097198
-6.0,110.0,4.2534614
-6.0,110.625,4.295535
-6.0,112.5,4.53308
-5.5,106.25,3.779115
-5.5,106.875,4.1802936
-5.5,114.375,4.5603595
-5.0,114.375,4.6243296
-5.0,115.625,4.496441
-4.5,115.625,4.478288
-4.5,116.25,4.541402
