latitude,longitude,value
-11.0,121.25,5.5246153
-11.0,122.5,5.4487514
-11.0,123.125,5.683438
-10.5,120.0,5.5237536
-10.5,120.625,5.353038
-10.5,121.25,5.027853
-10.5,121.875,4.972994
-10.5,123.125,5.3056464
-10.5,123.75,5.8412466
-10.5,124.375,6.2397113
-10.0,118.75,4.799086
-10.0,119.375,5.1337266
-10.0,120.0,5.1752534
-10.0,120.625,4.986059
-10.0,123.125,4.5678716
-10.0,123.75,4.9290485
-10.0,124.375,4.4934554
-10.0,125.0,3.9073563
-9.5,118.75,4.0541005
-9.5,119.375,4.431848
-9.5,120.0,4.8455276
-9.5,120.625,4.6442876
-9.5,123.75,3.7873623
-9.5,124.375,3.6892514
-9.5,125.0,4.1657114
-9.5,125.625,4.8695464
-9.0,114.375,4.2122426
-9.0,115.0,3.8872385
-9.0,115.625,3.4449403
-9.0,116.25,3.8070621
-9.0,116.875,3.2776155
-9.0,117.5,2.7659311
-9.0,118.125,3.110472
-9.0,118.75,3.333429
-9.0,119.375,3.6216943
-9.0,120.0,4.391692
-9.0,120.625,3.5645726
-9.0,121.25,2.448769
-9.0,121.875,3.180398
-9.0,122.5,3.3951914
-9.0,124.375,4.4601064
-9.0,125.0,4.374368
-9.0,125.625,3.215932
-9.0,126.25,2.676637
-9.0,126.875,4.2426887
-8.5,110.625,4.1877346
-8.5,111.25,4.23238
-8.5,111.875,4.1169033
-8.5,112.5,4.1979737
-8.5,113.125,4.146536
-8.5,113.75,3.72764
-8.5,114.375,2.5560846
-8.5,115.0,2.4661493
-8.5,115.625,2.7067845
-8.5,116.25,2.8857486
-8.5,116.875,2.910116
-8.5,117.5,2.8788528
-8.5,118.125,3.150633
-8.5,118.75,3.356858
-8.5,119.375,3.5294223
-8.5,120.0,3.2674406
-8.5,120.625,2.850946
-8.5,121.25,3.2265036
-8.5,121.875,3.7979019
-8.5,122.5,3.8088133
-8.5,123.125,3.6843374
-8.5,123.75,3.6358185
-8.5,124.375,3.8122232
-8.5,125.0,3.9248245
-8.5,125.625,4.3080506
-8.5,126.25,5.2067194
-8.5,126.875,5.6605654
-8.5,127.5,5.943486
-8.0,107.5,4.4558306
-8.0,108.125,4.2137775
-8.0,108.75,3.7010653
-8.0,109.375,3.663738
-8.0,110.0,3.8392832
-8.0,110.625,3.6501424
-8.0,111.25,3.3880703
-8.0,111.875,3.241056
-8.0,112.5,3.0262508
-8.0,113.125,2.950971
-8.0,113.75,2.831369
-8.0,114.375,2.8647761
-8.0,115.0,3.4930863
-8.0,115.625,3.8244946
-8.0,117.5,4.09758
-8.0,118.125,4.093706
-8.0,118.75,4.5583973
-8.0,119.375,4.5541863
-8.0,121.875,4.8365307
-8.0,122.5,4.4615965
-8.0,123.125,4.227323
-8.0,123.75,4.282302
-8.0,124.375,4.171323
-8.0,125.0,4.8113756
-7.5,106.25,4.005738
-7.5,106.875,4.2386246
-7.5,107.5,4.121505
-7.5,108.125,3.264321
-7.5,108.75,2.7771885
-7.5,109.375,3.0414894
-7.5,110.0,3.213939
-7.5,110.625,3.118591
-7.5,111.25,3.0288258
-7.5,111.875,3.2400382
-7.5,112.5,3.4388118
-7.5,113.125,3.9393568
-7.5,113.75,4.4385304
-7.5,114.375,5.099414
-7.5,115.625,4.542063
-7.5,116.875,4.7315245
-7.5,117.5,4.6544814
-7.5,118.125,4.964892
-7.0,105.0,3.4171817
-7.0,105.625,3.9111338
-7.0,106.25,3.8876622
-7.0,106.875,3.6075573
-7.0,107.5,3.515167
-7.0,108.125,2.9215178
-7.0,108.75,3.1520941
-7.0,109.375,3.4910257
-7.0,110.0,4.1911526
-7.0,110.625,4.0584865
-7.0,111.25,4.04766
-7.0,111.875,4.3755546
-7.0,112.5,4.738083
-7.0,113.125,5.1021967
-7.0,113.75,5.233269
-7.0,114.375,5.2133055
-7.0,115.0,4.9313436
-7.0,115.625,4.705024
-7.0,116.25,4.5675426
-7.0,118.125,4.946317
-7.0,118.75,4.982294
-7.0,119.375,4.948553
-6.5,105.0,3.4916415
-6.5,105.625,3.8346417
-6.5,106.25,3.6779087
-6.5,106.875,3.4521494
-6.5,107.5,3.72124
-6.5,108.125,4.470857
-6.5,108.75,4.989386
-6.5,110.625,5.2797666
-6.5,111.25,5.159314
-6.5,111.875,5.1587996
-6.5,115.625,4.5588007
-6.5,118.125,4.9480805
-6.5,118.75,4.9995193
-6.0,105.625,3.851163
-6.0,106.25,3.9566562
-6.0,106.875,4.114778
-6.0,107.5,4.520338
-6.0,108.125,4.994981
-6.0,110.0,4.9587345
-6.0,110.625,5.0963354
-6.0,112.5,4.9728894
-5.5,106.25,4.4788275
-5.5,106.875,4.699889
-5.5,114.375,4.037301
-5.0,114.375,3.6906748
-5.0,115.625,3.6689537
-4.5,115.625,3.3690417
-4.5,116.25,3.9628239
