latitude,longitude,value
-11.0,121.25,8.127228
-11.0,122.5,8.473178
-11.0,123.125,8.621319
-10.5,120.0,8.323373
-10.5,120.625,7.759481
-10.5,121.25,7.871666
-10.5,121.875,8.26287
-10.5,123.125,9.174363
-10.5,123.75,8.845014
-10.5,124.375,7.910143
-10.0,118.75,8.394534
-10.0,119.375,8.149413
-10.0,120.0,7.834044
-10.0,120.625,7.5284576
-10.0,123.125,7.813571
-10.0,123.75,7.148002
-10.0,124.375,6.3551965
-10.0,125.0,5.888997
-9.5,118.75,6.817932
-9.5,119.375,7.363797
-9.5,120.0,8.003941
-9.5,120.625,7.819729
-9.5,123.75,4.703242
-9.5,124.375,5.5023346
-9.5,125.0,6.4249544
-9.5,125.625,6.501589
-9.0,114.375,7.1984763
-9.0,115.0,7.5076528
-9.0,115.625,7.253531
-9.0,116.25,6.750569
-9.0,116.875,5.1037307
-9.0,117.5,4.3040667
-9.0,118.125,5.8058276
-9.0,118.75,6.098331
-9.0,119.375,7.1433873
-9.0,120.0,7.3244143
-9.0,120.625,5.4947906
-9.0,121.25,4.874598
-9.0,121.875,5.1624355
-9.0,122.5,4.531185
-9.0,124.375,6.8006754
-9.0,125.0,6.769794
-9.0,125.625,4.616593
-9.0,126.25,5.3299723
-9.0,126.875,6.929333
-8.5,110.625,8.258833
-8.5,111.25,7.9557757
-8.5,111.875,7.2826505
-8.5,112.5,7.3641157
-8.5,113.125,6.7854123
-8.5,113.75,6.3278937
-8.5,114.375,4.1106777
-8.5,115.0,4.8377814
-8.5,115.625,4.978579
-8.5,116.25,4.255457
-8.5,116.875,3.8529146
-8.5,117.5,4.3306894
-8.5,118.125,5.639663
-8.5,118.75,5.8710175
-8.5,119.375,5.145246
-8.5,120.0,3.294711
-8.5,120.625,3.3277848
-8.5,121.25,4.4964666
-8.5,121.875,4.836048
-8.5,122.5,4.3352275
-8.5,123.125,3.9583418
-8.5,123.75,4.5335455
-8.5,124.375,5.1893425
-8.5,125.0,4.005395
-8.5,125.625,6.7079687
-8.5,126.25,7.643034
-8.5,126.875,8.138133
-8.5,127.5,8.191236
-8.0,107.5,8.704146
-8.0,108.125,7.8012347
-8.0,108.75,7.8472333
-8.0,109.375,7.985269
-8.0,110.0,6.9048347
-8.0,110.625,6.2603083
-8.0,111.25,6.2276006
-8.0,111.875,5.3549075
-8.0,112.5,4.982481
-8.0,113.125,5.012901
-8.0,113.75,5.0207644
-8.0,114.375,4.0944285
-8.0,115.0,4.609989
-8.0,115.625,4.9935756
-8.0,117.5,4.8725476
-8.0,118.125,5.231508
-8.0,118.75,5.7371397
-8.0,119.375,4.0332017
-8.0,121.875,4.789597
-8.0,122.5,4.426055
-8.0,123.125,4.658851
-8.0,123.75,4.962417
-8.0,124.375,5.243926
-8.0,125.0,6.9590864
-7.5,106.25,8.739841
-7.5,106.875,7.791135
-7.5,107.5,6.534057
-7.5,108.125,5.5361023
-7.5,108.75,5.2406797
-7.5,109.375,5.0999584
-7.5,110.0,4.6106696
-7.5,110.625,4.604136
-7.5,111.25,4.749225
-7.5,111.875,4.571687
-7.5,112.5,4.482442
-7.5,113.125,5.315383
-7.5,113.75,5.1926036
-7.5,114.375,6.1020555
-7.5,115.625,5.3046966
-7.5,116.875,5.6407485
-7.5,117.5,5.60689
-7.5,118.125,5.9923816
-7.0,105.0,8.00103
-7.0,105.625,7.1951456
-7.0,106.25,5.6662464
-7.0,106.875,3.9797072
-7.0,107.5,3.7153492
-7.0,108.125,4.28629
-7.0,108.75,4.5073643
-7.0,109.375,3.5699472
-7.0,110.0,4.327233
-7.0,110.625,4.6999106
-7.0,111.25,4.5320015
-7.0,111.875,4.8651843
-7.0,112.5,5.5712247
-7.0,113.125,6.195284
-7.0,113.75,6.1943355
-7.0,114.375,6.3083267
-7.0,115.0,6.264909
-7.0,115.625,6.06995
-7.0,116.25,6.111343
-7.0,118.125,6.358843
-7.0,118.75,5.9355636
-7.0,119.375,5.813339
-6.5,105.0,6.203824
-6.5,105.625,4.537095
-6.5,106.25,3.1389117
-6.5,106.875,3.0052636
-6.5,107.5,4.0345626
-6.5,108.125,5.4441676
-6.5,108.75,5.3802524
-6.5,110.625,5.050653
-6.5,111.25,5.255401
-6.5,111.875,5.7821484
-6.5,115.625,6.572739
-6.5,118.125,6.818685
-6.5,118.75,6.684254
-6.0,105.625,3.4647713
-6.0,106.25,3.4490273
-6.0,106.875,4.2631507
-6.0,107.5,5.2935967
-6.0,108.125,5.9048777
-6.0,110.0,5.415173
-6.0,110.625,5.7501807
-6.0,112.5,6.84462
-5.5,106.25,4.197998
-5.5,106.875,5.0089903
-5.5,114.375,7.244361
-5.0,114.375,7.3645945
-5.0,115.625,7.278167
-4.5,115.625,7.003275
-4.5,116.25,7.1821604
