latitude,longitude,value
-11.0,121.25,6.200914
-11.0,122.5,6.407153
-11.0,123.125,6.5324006
-10.5,120.0,6.6311717
-10.5,120.625,6.00108
-10.5,121.25,6.010264
-10.5,121.875,6.3502603
-10.5,123.125,7.187143
-10.5,123.75,7.057473
-10.5,124.375,6.0184712
-10.0,118.75,6.7094393
-10.0,119.375,6.680543
-10.0,120.0,6.37758
-10.0,120.625,5.9115624
-10.0,123.125,6.473925
-10.0,123.75,6.0508566
-10.0,124.375,5.1550355
-10.0,125.0,4.3543773
-9.5,118.75,5.5810056
-9.5,119.375,5.821855
-9.5,120.0,6.40536
-9.5,120.625,6.2626987
-9.5,123.75,4.1684284
-9.5,124.375,4.5009346
-9.5,125.0,5.084052
-9.5,125.625,4.851928
-9.0,114.375,6.4143662
-9.0,115.0,6.394269
-9.0,115.625,5.9888673
-9.0,116.25,5.6757965
-9.0,116.875,4.5436387
-9.0,117.5,3.9613843
-9.0,118.125,5.02965
-9.0,118.75,5.078278
-9.0,119.375,5.491678
-9.0,120.0,5.9162283
-9.0,120.625,4.4405265
-9.0,121.25,4.014728
-9.0,121.875,4.4145474
-9.0,122.5,4.118278
-9.0,124.375,5.4806366
-9.0,125.0,5.6301036
-9.0,125.625,3.753129
-9.0,126.25,4.359326
-9.0,126.875,5.618932
-8.5,110.625,7.5651517
-8.5,111.25,7.3132305
-8.5,111.875,6.674134
-8.5,112.5,6.7326927
-8.5,113.125,6.125433
-8.5,113.75,5.8728776
-8.5,114.375,3.7936633
-8.5,115.0,4.348339
-8.5,115.625,4.4632745
-8.5,116.25,4.01532
-8.5,116.875,3.5731184
-8.5,117.5,3.9699962
-8.5,118.125,4.9718823
-8.5,118.75,5.063768
-8.5,119.375,4.419538
-8.5,120.0,2.9870942
-8.5,120.625,2.7935262
-8.5,121.25,3.972416
-8.5,121.875,4.3499928
-8.5,122.5,3.974619
-8.5,123.125,3.5514386
-8.5,123.75,3.764832
-8.5,124.375,4.5665445
-8.5,125.0,3.345123
-8.5,125.625,5.500114
-8.5,126.25,6.5456305
-8.5,126.875,6.955762
-8.5,127.5,6.952253
-8.0,107.5,7.8189416
-8.0,108.125,7.0355334
-8.0,108.75,6.994239
-8.0,109.375,7.0882397
-8.0,110.0,6.253821
-8.0,110.625,5.530707
-8.0,111.25,5.5126443
-8.0,111.875,4.707173
-8.0,112.5,4.4607716
-8.0,113.125,4.4158716
-8.0,113.75,4.689142
-8.0,114.375,3.8881478
-8.0,115.0,4.393871
-8.0,115.625,4.9588046
-8.0,117.5,4.3980136
-8.0,118.125,4.585465
-8.0,118.75,5.0945473
-8.0,119.375,3.7981296
-8.0,121.875,4.105972
-8.0,122.5,3.829245
-8.0,123.125,3.8580832
-8.0,123.75,4.0060143
-8.0,124.375,4.1121073
-8.0,125.0,5.2302155
-7.5,106.25,7.265859
-7.5,106.875,6.62125
-7.5,107.5,5.6904364
-7.5,108.125,4.857674
-7.5,108.75,4.417946
-7.5,109.375,4.3213983
-7.5,110.0,4.0895853
-7.5,110.625,3.9963892
-7.5,111.25,4.1680956
-7.5,111.875,4.02857
-7.5,112.5,4.1702833
-7.5,113.125,4.9095206
-7.5,113.75,4.8745017
-7.5,114.375,5.7185383
-7.5,115.625,5.1336656
-7.5,116.875,4.932773
-7.5,117.5,4.8229213
-7.5,118.125,5.0364785
-7.0,105.0,6.280261
-7.0,105.625,5.7216983
-7.0,106.25,4.747353
-7.0,106.875,3.5293481
-7.0,107.5,3.3448107
-7.0,108.125,3.7221375
-7.0,108.75,3.911426
-7.0,109.375,3.1574984
-7.0,110.0,3.8485029
-7.0,110.625,4.1959376
-7.0,111.25,4.152105
-7.0,111.875,4.5504184
-7.0,112.5,5.275761
-7.0,113.125,5.7551966
-7.0,113.75,5.7527494
-7.0,114.375,5.8403735
-7.0,115.0,5.8406916
-7.0,115.625,5.5738287
-7.0,116.25,5.3245993
-7.0,118.125,5.2119303
-7.0,118.75,4.8031163
-7.0,119.375,4.2127385
-6.5,105.0,5.1319
-6.5,105.625,4.0645
-6.5,106.25,3.157102
-6.5,106.875,2.9806652
-6.5,107.5,3.7395918
-6.5,108.125,4.7083683
-6.5,108.75,4.684449
-6.5,110.625,4.7052407
-6.5,111.25,4.918117
-6.5,111.875,5.409794
-6.5,115.625,5.712657
-6.5,118.125,5.407325
-6.5,118.75,5.0871315
-6.0,105.625,3.5283766
-6.0,106.25,3.4606204
-6.0,106.875,3.93952
-6.0,107.5,4.6315117
-6.0,108.125,5.104328
-6.0,110.0,5.096303
-6.0,110.625,5.3619037
-6.0,112.5,6.1935983
-5.5,106.25,3.8856666
-5.5,106.875,4.4229913
-5.5,114.375,6.2199306
-5.0,114.375,6.205937
-5.0,115.625,5.841312
-4.5,115.625,5.492141
-4.5,116.25,5.498274
