latitude,longitude,value
-11.0,121.25,6.525011
-11.0,122.5,6.2947226
-11.0,123.125,6.3827095
-10.5,120.0,6.2265735
-10.5,120.625,6.2480993
-10.5,121.25,5.861678
-10.5,121.875,5.6952314
-10.5,123.125,5.74098
-10.5,123.75,6.0577774
-10.5,124.375,6.2578936
-10.0,118.75,5.5149703
-10.0,119.375,5.6781483
-10.0,120.0,5.747731
-10.0,120.625,5.592449
-10.0,123.125,4.844858
-10.0,123.75,5.0694985
-10.0,124.375,4.699369
-10.0,125.0,4.144284
-9.5,118.75,4.9856057
-9.5,119.375,5.176059
-9.5,120.0,5.295406
-9.5,120.625,4.838692
-9.5,123.75,4.0826893
-9.5,124.375,3.8609676
-9.5,125.0,4.2322445
-9.5,125.625,4.857264
-9.0,114.375,4.844272
-9.0,115.0,4.722471
-9.0,115.625,4.500187
-9.0,116.25,4.420042
-9.0,116.875,3.8793693
-9.0,117.5,3.4013581
-9.0,118.125,3.7573419
-9.0,118.75,4.0669427
-9.0,119.375,4.1570196
-9.0,120.0,4.440032
-9.0,120.625,3.8759701
-9.0,121.25,3.058492
-9.0,121.875,3.6891203
-9.0,122.5,3.8458745
-9.0,124.375,4.7112465
-9.0,125.0,4.401045
-9.0,125.625,3.2743351
-9.0,126.25,2.802829
-9.0,126.875,4.0267916
-8.5,110.625,4.389182
-8.5,111.25,4.4510727
-8.5,111.875,4.3195057
-8.5,112.5,4.423774
-8.5,113.125,4.6528554
-8.5,113.75,4.257309
-8.5,114.375,3.1889894
-8.5,115.0,3.020951
-8.5,115.625,3.4200416
-8.5,116.25,3.201935
-8.5,116.875,3.2867978
-8.5,117.5,2.9033852
-8.5,118.125,3.26434
-8.5,118.75,3.5746245
-8.5,119.375,3.64057
-8.5,120.0,3.5244071
-8.5,120.625,3.062714
-8.5,121.25,3.2554586
-8.5,121.875,3.9037075
-8.5,122.5,3.9604006
-8.5,123.125,3.9722261
-8.5,123.75,4.0111957
-8.5,124.375,4.146251
-8.5,125.0,4.087831
-8.5,125.625,4.3541064
-8.5,126.25,4.9146676
-8.5,126.875,5.061948
-8.5,127.5,5.1659164
-8.0,107.5,4.7566338
-8.0,108.125,4.757133
-8.0,108.75,4.459028
-8.0,109.375,4.1825504
-8.0,110.0,4.1745744
-8.0,110.625,3.9873166
-8.0,111.25,3.7029605
-8.0,111.875,3.4679487
-8.0,112.5,3.25539
-8.0,113.125,3.205328
-8.0,113.75,2.929339
-8.0,114.375,2.9600334
-8.0,115.0,3.23575
-8.0,115.625,3.6094239
-8.0,117.5,4.131228
-8.0,118.125,4.220097
-8.0,118.75,4.6219726
-8.0,119.375,4.6620355
-8.0,121.875,4.926972
-8.0,122.5,4.619521
-8.0,123.125,4.4495816
-8.0,123.75,4.4569306
-8.0,124.375,4.29719
-8.0,125.0,4.822481
-7.5,106.25,4.0768867
-7.5,106.875,4.3553467
-7.5,107.5,4.5475087
-7.5,108.125,3.787266
-7.5,108.75,3.0650349
-7.5,109.375,3.0644999
-7.5,110.0,3.3218691
-7.5,110.625,3.2868197
-7.5,111.25,3.182708
-7.5,111.875,3.2353754
-7.5,112.5,3.3628511
-7.5,113.125,3.6672459
-7.5,113.75,3.8896487
-7.5,114.375,4.447475
-7.5,115.625,4.165674
-7.5,116.875,4.749859
-7.5,117.5,4.75288
-7.5,118.125,5.0599213
-7.0,105.0,3.8507733
-7.0,105.625,3.8554833
-7.0,106.25,3.8258722
-7.0,106.875,3.6262379
-7.0,107.5,3.5993786
-7.0,108.125,2.8952205
-7.0,108.75,2.9550502
-7.0,109.375,3.449818
-7.0,110.0,4.170484
-7.0,110.625,4.036218
-7.0,111.25,3.897436
-7.0,111.875,4.1104035
-7.0,112.5,4.498334
-7.0,113.125,4.765351
-7.0,113.75,4.853362
-7.0,114.375,4.785079
-7.0,115.0,4.6759305
-7.0,115.625,4.6177216
-7.0,116.25,4.632337
-7.0,118.125,5.0921597
-7.0,118.75,5.2266235
-7.0,119.375,5.323613
-6.5,105.0,3.722938
-6.5,105.625,3.7279289
-6.5,106.25,3.6277008
-6.5,106.875,3.5846953
-6.5,107.5,3.9749494
-6.5,108.125,4.4855857
-6.5,108.75,4.9221277
-6.5,110.625,5.122259
-6.5,111.25,4.931929
-6.5,111.875,4.9199386
-6.5,115.625,4.8692603
-6.5,118.125,5.0500193
-6.5,118.75,5.159784
-6.0,105.625,3.6223145
-6.0,106.25,3.9070017
-6.0,106.875,4.2023005
-6.0,107.5,4.688701
-6.0,108.125,5.1647763
-6.0,110.0,5.153882
-6.0,110.625,5.1023498
-6.0,112.5,4.924682
-5.5,106.25,4.1779814
-5.5,106.875,4.5756454
-5.5,114.375,4.384528
-5.0,114.375,4.1607122
-5.0,115.625,4.3967004
-4.5,115.625,4.157365
-4.5,116.25,4.3378654
